session_id,mac,ip,device_id,username,auth_method,endpoint_profile,location,vlan,session_start,session_end,sgt
S00000131,16:a7:f7:c4:35:16,10.10.30.195,D000131,nmoore0130,MAB,Workstation,SW064/Gi1/0/6,30,2025-12-10 11:47:26+00:00,2025-12-10 17:51:03.912831387+00:00,0
S00000132,de:65:f7:b9:bd:53,10.9.50.34,D000132,ihernandez0131,DOT1X,Workstation,SW037/Gi1/0/17,50,2025-12-10 13:10:32+00:00,2025-12-10 17:43:15.087686723+00:00,0
S00000133,de:9b:f2:cd:fe:d3,10.10.10.86,D000133,lwilson0132,DOT1X,CorporateLaptop,SW064/Gi1/0/42,10,2025-12-10 14:14:48+00:00,2025-12-10 17:08:42.881210076+00:00,0
S00000134,e6:5a:70:8b:72:21,10.2.60.160,D000134,jrobinson0133,DOT1X,CorporateLaptop,SW100/Gi1/0/46,60,2025-12-10 12:09:59+00:00,2025-12-10 14:19:15.706445865+00:00,0
S00000135,42:ff:7e:cb:95:b8,10.1.40.22,D000135,jwalker0134,DOT1X,CorporateLaptop,SW069/Gi1/0/23,40,2025-12-10 15:54:00+00:00,2025-12-10 20:56:48.401904516+00:00,0
S00000136,ea:50:1d:f7:bf:a7,10.4.40.249,D000136,drodriguez0135,DOT1X,Workstation,SW063/Gi1/0/33,40,2025-12-10 15:41:24+00:00,2025-12-10 18:15:08.673334106+00:00,0
S00000137,56:4c:bb:a8:f1:40,10.9.20.197,D000137,pperez0136,MAB,CorporateLaptop,SW028/Gi1/0/25,20,2025-12-10 09:12:05+00:00,2025-12-10 16:49:53.784325606+00:00,0
S00000138,46:15:4c:d6:92:08,10.6.10.154,D000138,aflores0137,DOT1X,CorporateLaptop,SW034/Gi1/0/6,10,2025-12-10 13:24:01+00:00,2025-12-10 16:53:59.719199408+00:00,0
S00000139,7e:89:04:d2:f7:78,10.1.30.144,D000139,ahernandez0138,DOT1X,CorporateLaptop,SW007/Gi1/0/24,30,2025-12-10 13:06:06+00:00,2025-12-10 17:44:26.120549139+00:00,0
S00000140,4e:0e:d7:2d:f4:54,10.8.50.71,D000140,qramirez0139,DOT1X,Workstation,SW050/Gi1/0/38,50,2025-12-10 15:43:30+00:00,2025-12-10 22:04:59.735875508+00:00,0
S00000141,22:a5:1d:c3:f9:b8,10.7.10.151,D000141,amiller0140,DOT1X,CorporateLaptop,SW008/Gi1/0/31,10,2025-12-10 14:41:43+00:00,2025-12-10 19:44:28.699652298+00:00,0
S00000142,7e:2d:59:43:b8:85,10.10.40.206,D000142,kking0141,DOT1X,CorporateLaptop,SW081/Gi1/0/27,40,2025-12-10 09:07:07+00:00,2025-12-10 13:22:57.917014554+00:00,0
S00000143,0e:f3:99:1d:aa:06,10.3.60.130,D000143,kmiller0142,DOT1X,Workstation,SW097/Gi1/0/40,60,2025-12-10 09:40:14+00:00,2025-12-10 15:26:53.407535440+00:00,0
S00000144,be:8e:ed:56:aa:b6,10.2.50.95,D000144,elopez0143,DOT1X,CorporateLaptop,SW083/Gi1/0/10,50,2025-12-10 13:27:35+00:00,2025-12-10 16:38:45.031068514+00:00,0
S00000145,92:8c:b5:3f:31:1a,10.8.20.80,D000145,rjackson0144,DOT1X,Workstation,SW015/Gi1/0/28,20,2025-12-10 10:04:42+00:00,2025-12-10 15:01:22.208325165+00:00,0
S00000146,26:48:78:f7:22:88,10.5.20.152,D000146,handerson0145,DOT1X,Workstation,SW065/Gi1/0/9,20,2025-12-10 14:30:51+00:00,2025-12-10 22:17:35.209066152+00:00,0
S00000147,fe:3b:92:ca:14:7e,10.8.30.224,D000147,amiller0146,MAB,Workstation,SW042/Gi1/0/3,30,2025-12-10 12:24:22+00:00,2025-12-10 19:06:52.748604828+00:00,0
S00000148,86:8b:f0:11:98:b3,10.8.10.115,D000148,jsanchez0147,DOT1X,CorporateLaptop,SW002/Gi1/0/46,10,2025-12-10 12:53:21+00:00,2025-12-10 16:53:50.509934605+00:00,0
S00000149,32:ec:ec:69:5f:dd,10.7.40.169,D000149,csmith0148,DOT1X,CorporateLaptop,SW075/Gi1/0/38,40,2025-12-10 14:48:53+00:00,2025-12-10 22:17:26.033279928+00:00,0
S00000150,f6:20:52:71:e4:f6,10.9.50.132,D000150,dflores0149,DOT1X,CorporateLaptop,SW090/Gi1/0/48,50,2025-12-10 12:55:07+00:00,2025-12-10 20:10:04.268314873+00:00,0
S00000151,c6:85:db:cb:05:91,10.1.40.127,D000151,cwilliams0150,DOT1X,Workstation,SW045/Gi1/0/23,40,2025-12-10 12:47:58+00:00,2025-12-10 16:25:41.667550253+00:00,0
S00000152,9e:0c:95:6c:a5:46,10.9.10.35,D000152,awilson0151,DOT1X,CorporateLaptop,SW093/Gi1/0/28,10,2025-12-10 09:14:45+00:00,2025-12-10 16:51:03.699878246+00:00,0
S00000153,6e:b9:38:6a:5b:eb,10.1.60.91,D000153,enguyen0152,MAB,Workstation,SW007/Gi1/0/3,60,2025-12-10 14:51:20+00:00,2025-12-10 19:46:03.587925120+00:00,0
S00000154,de:14:cd:3e:84:db,10.9.30.233,D000154,emiller0153,DOT1X,CorporateLaptop,SW090/Gi1/0/9,30,2025-12-10 10:34:11+00:00,2025-12-10 18:09:59.987992659+00:00,0
S00000155,0a:af:35:2c:93:18,10.2.40.221,D000155,cwilliams0154,DOT1X,Workstation,SW072/Gi1/0/5,40,2025-12-10 10:14:08+00:00,2025-12-10 15:32:00.931357682+00:00,0
S00000156,ce:34:df:80:15:51,10.5.40.83,D000156,probinson0155,DOT1X,Workstation,SW070/Gi1/0/17,40,2025-12-10 13:03:37+00:00,2025-12-10 15:38:26.573296447+00:00,0
S00000157,a6:fe:5b:ef:5b:a3,10.8.40.151,D000157,kwilliams0156,MAB,Workstation,SW050/Gi1/0/20,40,2025-12-10 09:02:59+00:00,2025-12-10 11:53:05.084965061+00:00,0
S00000158,d6:39:63:f7:ec:6c,10.5.10.154,D000158,hscott0157,MAB,CorporateLaptop,SW005/Gi1/0/11,10,2025-12-10 11:47:02+00:00,2025-12-10 16:46:15.706038924+00:00,0
S00000159,ee:a2:ae:ae:d2:de,10.1.20.221,D000159,sjackson0158,MAB,Workstation,SW045/Gi1/0/38,20,2025-12-10 13:15:00+00:00,2025-12-10 15:23:56.415731362+00:00,0
S00000160,16:28:d6:17:ca:16,10.3.40.11,D000160,mwright0159,DOT1X,CorporateLaptop,SW097/Gi1/0/30,40,2025-12-10 14:54:15+00:00,2025-12-10 21:30:52.602047926+00:00,0
S00000161,e6:5f:d5:17:0e:9d,10.1.30.83,D000161,nmartinez0160,MAB,Workstation,SW045/Gi1/0/21,30,2025-12-10 09:48:08+00:00,2025-12-10 13:38:53.788153060+00:00,0
S00000162,06:2f:07:d5:ba:53,10.7.10.120,D000162,sgarcia0161,DOT1X,Workstation,SW008/Gi1/0/20,10,2025-12-10 14:13:05+00:00,2025-12-10 16:24:21.245952821+00:00,0
S00000163,e6:75:d2:f0:25:07,10.7.60.134,D000163,jhill0162,DOT1X,Workstation,SW049/Gi1/0/28,60,2025-12-10 14:24:33+00:00,2025-12-10 20:18:03.914861604+00:00,0
S00000164,72:eb:0d:f2:b7:91,10.8.20.194,D000164,lwalker0163,DOT1X,CorporateLaptop,SW014/Gi1/0/19,20,2025-12-10 12:16:46+00:00,2025-12-10 17:54:48.345638146+00:00,0
S00000165,ee:91:68:f0:c2:b3,10.2.20.91,D000165,etorres0164,DOT1X,Workstation,SW041/Gi1/0/38,20,2025-12-10 15:00:23+00:00,2025-12-10 17:45:57.059459794+00:00,0
S00000166,66:07:dd:19:32:90,10.5.60.156,D000166,agonzalez0165,DOT1X,CorporateLaptop,SW065/Gi1/0/39,60,2025-12-10 12:53:42+00:00,2025-12-10 15:58:57.301920912+00:00,0
S00000167,d2:da:b4:71:75:b8,10.7.20.213,D000167,itaylor0166,DOT1X,CorporateLaptop,SW008/Gi1/0/9,20,2025-12-10 10:13:11+00:00,2025-12-10 16:40:48.977291324+00:00,0
S00000168,42:1e:e7:47:99:8d,10.1.40.86,D000168,twhite0167,DOT1X,Workstation,SW045/Gi1/0/47,40,2025-12-10 13:15:03+00:00,2025-12-10 16:09:26.756469750+00:00,0
S00000169,7a:3e:e3:74:fd:60,10.8.40.130,D000169,imoore0168,DOT1X,Workstation,SW050/Gi1/0/22,40,2025-12-10 12:57:24+00:00,2025-12-10 14:59:43.265703795+00:00,0
S00000170,72:c3:97:4c:f2:6a,10.6.60.166,D000170,emartinez0169,DOT1X,Workstation,SW079/Gi1/0/10,60,2025-12-10 13:14:30+00:00,2025-12-10 21:14:23.802608470+00:00,0
S00000171,3a:ee:db:6d:33:45,10.7.60.202,D000171,cthomas0170,DOT1X,Workstation,SW008/Gi1/0/41,60,2025-12-10 09:16:41+00:00,2025-12-10 13:01:08.758614819+00:00,0
S00000172,26:3b:09:66:f4:78,10.5.30.200,D000172,eharris0171,DOT1X,CorporateLaptop,SW065/Gi1/0/20,30,2025-12-10 13:34:07+00:00,2025-12-10 20:54:53.716943776+00:00,0
S00000173,e2:da:76:13:38:fc,10.10.10.107,D000173,cjohnson0172,DOT1X,CorporateLaptop,SW064/Gi1/0/8,10,2025-12-10 14:50:55+00:00,2025-12-10 19:19:59.043740632+00:00,0
S00000174,fe:90:30:d2:ae:61,10.8.50.47,D000174,mwilson0173,DOT1X,Workstation,SW002/Gi1/0/26,50,2025-12-10 11:58:38+00:00,2025-12-10 19:45:13.997487244+00:00,0
S00000175,b2:1c:10:46:8d:e5,10.10.40.38,D000175,hlopez0174,DOT1X,Workstation,SW012/Gi1/0/20,40,2025-12-10 12:03:48+00:00,2025-12-10 16:38:33.481718139+00:00,0
S00000176,32:5f:00:7e:53:e4,10.4.10.25,D000176,twilliams0175,DOT1X,Workstation,SW066/Gi1/0/12,10,2025-12-10 08:59:25+00:00,2025-12-10 15:29:09.945820916+00:00,0
S00000177,76:03:38:b4:64:15,10.4.10.125,D000177,rjones0176,DOT1X,CorporateLaptop,SW088/Gi1/0/35,10,2025-12-10 10:35:28+00:00,2025-12-10 18:23:05.914663811+00:00,0
S00000178,36:da:5d:06:ec:64,10.4.20.120,D000178,amartin0177,MAB,CorporateLaptop,SW088/Gi1/0/20,20,2025-12-10 15:38:28+00:00,2025-12-10 19:20:05.992519956+00:00,0
S00000179,7a:46:c4:64:de:bb,10.7.60.69,D000179,pjones0178,DOT1X,CorporateLaptop,SW080/Gi1/0/26,60,2025-12-10 15:18:19+00:00,2025-12-10 17:29:00.521948813+00:00,0
S00000180,5e:03:fe:43:a2:ae,10.4.20.114,D000180,cwilson0179,DOT1X,CorporateLaptop,SW088/Gi1/0/3,20,2025-12-10 08:07:53+00:00,2025-12-10 12:49:23.618047518+00:00,0
S00000181,da:f1:1f:05:dc:07,10.4.60.175,D000181,kthompson0180,DOT1X,Workstation,SW063/Gi1/0/18,60,2025-12-10 13:18:03+00:00,2025-12-10 19:52:06.850688906+00:00,0
S00000182,ee:f8:84:03:01:b0,10.8.10.21,D000182,kwright0181,DOT1X,Workstation,SW015/Gi1/0/2,10,2025-12-10 08:07:57+00:00,2025-12-10 13:30:59.468488045+00:00,0
S00000183,8e:68:2f:77:91:41,10.5.40.70,D000183,ebrown0182,MAB,Workstation,SW055/Gi1/0/14,40,2025-12-10 13:22:36+00:00,2025-12-10 20:23:17.508093434+00:00,0
S00000184,2a:a9:26:bc:61:fe,10.9.60.173,D000184,pmoore0183,DOT1X,CorporateLaptop,SW035/Gi1/0/38,60,2025-12-10 15:30:26+00:00,2025-12-10 19:06:26.820167487+00:00,0
S00000185,96:da:0c:29:9c:b5,10.8.40.67,D000185,ejones0184,MAB,Workstation,SW025/Gi1/0/45,40,2025-12-10 12:40:40+00:00,2025-12-10 15:05:07.391229535+00:00,0
S00000186,f6:be:e3:ec:c0:dd,10.10.40.149,D000186,lmoore0185,MAB,Workstation,SW012/Gi1/0/17,40,2025-12-10 11:57:18+00:00,2025-12-10 15:16:49.846659405+00:00,0
S00000187,7e:b8:1f:96:cd:a4,10.5.30.196,D000187,pmartin0186,DOT1X,Workstation,SW004/Gi1/0/34,30,2025-12-10 10:02:57+00:00,2025-12-10 13:25:17.857984406+00:00,0
S00000188,a2:a9:51:60:8a:81,10.6.40.85,D000188,eyoung0187,MAB,CorporateLaptop,SW079/Gi1/0/34,40,2025-12-10 14:32:25+00:00,2025-12-10 18:33:06.646568003+00:00,0
S00000189,56:26:70:27:bd:1f,10.6.20.34,D000189,hmoore0188,DOT1X,CorporateLaptop,SW017/Gi1/0/38,20,2025-12-10 15:19:20+00:00,2025-12-10 19:11:34.527333758+00:00,0
S00000190,22:fb:fd:ff:a0:49,10.5.40.76,D000190,knguyen0189,DOT1X,Workstation,SW065/Gi1/0/4,40,2025-12-10 11:05:08+00:00,2025-12-10 14:29:27.157161687+00:00,0
S00000191,22:35:b7:62:ae:f7,10.5.10.163,D000191,agarcia0190,MAB,Workstation,SW031/Gi1/0/15,10,2025-12-10 13:29:30+00:00,2025-12-10 16:13:21.515920311+00:00,0
S00000192,42:f9:8c:28:80:0e,10.9.20.79,D000192,nwilliams0191,DOT1X,Workstation,SW048/Gi1/0/33,20,2025-12-10 11:26:51+00:00,2025-12-10 16:34:42.571763666+00:00,0
S00000193,c2:11:62:68:a5:84,10.3.50.229,D000193,msmith0192,DOT1X,Workstation,SW039/Gi1/0/15,50,2025-12-10 09:51:44+00:00,2025-12-10 16:07:50.230374780+00:00,0
S00000194,4e:8e:2d:19:9d:3c,10.5.60.37,D000194,randerson0193,DOT1X,Workstation,SW030/Gi1/0/32,60,2025-12-10 13:38:34+00:00,2025-12-10 21:05:33.872041340+00:00,0
S00000195,c6:64:8a:ab:42:68,10.9.30.119,D000195,ldavis0194,DOT1X,Workstation,SW048/Gi1/0/44,30,2025-12-10 12:42:02+00:00,2025-12-10 16:21:18.599699666+00:00,0
S00000196,2e:86:50:a4:18:43,10.10.50.232,D000196,abrown0195,MAB,CorporateLaptop,SW081/Gi1/0/40,50,2025-12-10 12:04:14+00:00,2025-12-10 18:02:01.608533918+00:00,0
S00000197,d2:09:9f:34:e6:4b,10.8.30.186,D000197,mmartinez0196,DOT1X,Workstation,SW050/Gi1/0/24,30,2025-12-10 14:25:33+00:00,2025-12-10 19:35:28.300140147+00:00,0
S00000198,62:49:68:f5:ad:ca,10.5.10.24,D000198,ihill0197,MAB,Workstation,SW082/Gi1/0/10,10,2025-12-10 15:12:17+00:00,2025-12-10 22:30:28.896986150+00:00,0
S00000199,4a:e9:5a:85:fe:64,10.9.60.77,D000199,callen0198,MAB,CorporateLaptop,SW093/Gi1/0/16,60,2025-12-10 10:10:15+00:00,2025-12-10 16:20:28.350511210+00:00,0
S00000200,56:cb:7a:28:e7:b7,10.7.30.20,D000200,msmith0199,DOT1X,CorporateLaptop,SW049/Gi1/0/27,30,2025-12-10 13:31:54+00:00,2025-12-10 16:37:45.794992435+00:00,0
S00000201,16:0f:04:cd:73:fb,10.2.10.239,D000201,storres0200,DOT1X,Workstation,SW083/Gi1/0/36,10,2025-12-10 11:31:44+00:00,2025-12-10 15:07:36.727301394+00:00,0
S00000202,e6:da:9d:5d:05:9e,10.10.10.197,D000202,arodriguez0201,DOT1X,CorporateLaptop,SW012/Gi1/0/44,10,2025-12-10 12:13:05+00:00,2025-12-10 17:57:53.844892886+00:00,0
S00000203,06:f0:3b:5c:15:ed,10.8.20.69,D000203,etaylor0202,MAB,Workstation,SW059/Gi1/0/41,20,2025-12-10 10:29:56+00:00,2025-12-10 17:00:21.532868909+00:00,0
S00000204,ae:b1:24:de:c8:f1,10.10.50.120,D000204,rwilson0203,MAB,Workstation,SW046/Gi1/0/11,50,2025-12-10 14:38:16+00:00,2025-12-10 17:06:35.914159518+00:00,0
S00000205,1a:7d:47:52:54:bb,10.8.20.117,D000205,ntaylor0204,DOT1X,CorporateLaptop,SW002/Gi1/0/6,20,2025-12-10 08:02:56+00:00,2025-12-10 13:55:37.708624509+00:00,0
S00000206,d6:7c:d5:cc:fe:e0,10.9.40.204,D000206,jwalker0205,DOT1X,Workstation,SW092/Gi1/0/6,40,2025-12-10 12:21:33+00:00,2025-12-10 15:22:54.048561616+00:00,0
S00000207,c6:58:e9:98:2c:c8,10.3.10.35,D000207,hlewis0206,DOT1X,Workstation,SW078/Gi1/0/11,10,2025-12-10 11:45:05+00:00,2025-12-10 19:24:32.433560114+00:00,0
S00000208,e6:24:8b:c2:bc:59,10.10.60.132,D000208,iwhite0207,DOT1X,CorporateLaptop,SW061/Gi1/0/17,60,2025-12-10 10:23:49+00:00,2025-12-10 18:10:46.138357831+00:00,0
S00000209,a2:11:26:41:12:01,10.5.60.185,D000209,esanchez0208,DOT1X,CorporateLaptop,SW073/Gi1/0/2,60,2025-12-10 10:42:21+00:00,2025-12-10 17:51:39.745415474+00:00,0
S00000210,3a:7a:8f:bb:20:fe,10.6.60.225,D000210,erobinson0209,DOT1X,Workstation,SW079/Gi1/0/47,60,2025-12-10 08:57:47+00:00,2025-12-10 16:07:34.547067226+00:00,0
S00000211,9a:31:df:d6:1d:8f,10.10.40.93,D000211,hdavis0210,DOT1X,Workstation,SW081/Gi1/0/17,40,2025-12-10 09:21:30+00:00,2025-12-10 17:07:30.616864339+00:00,0
S00000212,de:f5:78:17:d3:bd,10.5.10.93,D000212,lthomas0211,DOT1X,Workstation,SW030/Gi1/0/8,10,2025-12-10 10:48:15+00:00,2025-12-10 14:31:14.049810414+00:00,0
S00000213,1a:6d:f3:81:5f:b2,10.2.10.164,D000213,ajones0212,DOT1X,Workstation,SW041/Gi1/0/26,10,2025-12-10 08:52:06+00:00,2025-12-10 14:00:14.472696270+00:00,0
S00000214,ee:a8:45:86:c5:7f,10.9.10.150,D000214,alewis0213,DOT1X,Workstation,SW035/Gi1/0/6,10,2025-12-10 13:04:35+00:00,2025-12-10 15:52:47.323088691+00:00,0
S00000215,42:74:7f:0a:ba:f0,10.9.30.228,D000215,amoore0214,DOT1X,Workstation,SW093/Gi1/0/41,30,2025-12-10 12:29:41+00:00,2025-12-10 17:13:54.493254020+00:00,0
S00000216,e6:1d:55:11:09:8e,10.10.60.62,D000216,esanchez0215,MAB,CorporateLaptop,SW012/Gi1/0/48,60,2025-12-10 15:51:12+00:00,2025-12-10 18:28:52.546155558+00:00,0
S00000217,8a:d2:de:a8:77:63,10.9.50.103,D000217,mthompson0216,DOT1X,CorporateLaptop,SW093/Gi1/0/44,50,2025-12-10 15:17:14+00:00,2025-12-10 21:26:13.958575988+00:00,0
S00000218,ee:40:3e:be:f1:07,10.9.40.117,D000218,phernandez0217,DOT1X,Workstation,SW035/Gi1/0/19,40,2025-12-10 13:57:51+00:00,2025-12-10 16:25:05.377366663+00:00,0
S00000219,22:03:de:11:72:02,10.10.50.134,D000219,agarcia0218,DOT1X,CorporateLaptop,SW081/Gi1/0/31,50,2025-12-10 12:05:10+00:00,2025-12-10 19:14:36.665428459+00:00,0
S00000220,7a:50:58:bf:72:dc,10.6.30.41,D000220,chill0219,DOT1X,CorporateLaptop,SW017/Gi1/0/8,30,2025-12-10 12:57:06+00:00,2025-12-10 20:03:39.952322167+00:00,0
S00000221,a6:a4:1b:6b:b1:2e,10.1.40.47,D000221,alopez0220,DOT1X,CorporateLaptop,SW087/Gi1/0/3,40,2025-12-10 08:39:32+00:00,2025-12-10 16:27:09.383455544+00:00,0
S00000222,32:f9:bb:37:dc:e4,10.1.40.129,D000222,hjones0221,DOT1X,Workstation,SW056/Gi1/0/27,40,2025-12-10 09:37:08+00:00,2025-12-10 11:46:56.180464071+00:00,0
S00000223,6e:2a:ba:db:83:83,10.7.40.30,D000223,cgonzalez0222,DOT1X,CorporateLaptop,SW099/Gi1/0/36,40,2025-12-10 13:47:17+00:00,2025-12-10 20:41:59.050391958+00:00,0
S00000224,ee:f7:f5:06:fb:3d,10.3.30.120,D000224,qtorres0223,DOT1X,CorporateLaptop,SW039/Gi1/0/1,30,2025-12-10 13:39:21+00:00,2025-12-10 17:24:46.465253720+00:00,0
S00000225,9e:ef:57:f9:ca:63,10.2.50.48,D000225,lhernandez0224,MAB,CorporateLaptop,SW100/Gi1/0/48,50,2025-12-10 08:08:21+00:00,2025-12-10 11:18:51.995472543+00:00,0
S00000226,82:ec:00:95:80:cc,10.8.40.16,D000226,mflores0225,DOT1X,CorporateLaptop,SW086/Gi1/0/21,40,2025-12-10 12:11:01+00:00,2025-12-10 18:41:12.990126754+00:00,0
S00000227,c2:4a:4c:31:92:40,10.8.20.109,D000227,ojackson0226,DOT1X,Workstation,SW002/Gi1/0/30,20,2025-12-10 10:29:26+00:00,2025-12-10 13:12:39.402495642+00:00,0
S00000228,3e:4a:7a:12:ff:a6,10.9.60.31,D000228,hwright0227,DOT1X,CorporateLaptop,SW038/Gi1/0/2,60,2025-12-10 13:54:42+00:00,2025-12-10 21:09:59.191015704+00:00,0
S00000229,1a:1b:9c:0b:1f:25,10.7.30.164,D000229,lclark0228,DOT1X,Workstation,SW040/Gi1/0/43,30,2025-12-10 12:57:45+00:00,2025-12-10 20:12:52.126778080+00:00,0
S00000230,56:d2:80:47:f5:6c,10.5.40.145,D000230,mjohnson0229,DOT1X,CorporateLaptop,SW020/Gi1/0/28,40,2025-12-10 10:55:25+00:00,2025-12-10 16:15:33.756436523+00:00,0
S00000231,f2:af:8b:05:6c:29,10.5.40.45,D000231,olee0230,DOT1X,CorporateLaptop,SW091/Gi1/0/24,40,2025-12-10 15:21:24+00:00,2025-12-10 19:53:35.023092358+00:00,0
S00000232,22:4c:46:94:24:65,10.3.20.182,D000232,ptaylor0231,DOT1X,Workstation,SW009/Gi1/0/30,20,2025-12-10 11:49:30+00:00,2025-12-10 19:09:42.771784453+00:00,0
S00000233,0a:89:ba:a7:d0:22,10.8.10.80,D000233,srodriguez0232,MAB,CorporateLaptop,SW025/Gi1/0/40,10,2025-12-10 10:29:12+00:00,2025-12-10 16:45:39.248507497+00:00,0
S00000234,2e:9a:34:ae:fd:5e,10.8.20.168,D000234,cperez0233,DOT1X,CorporateLaptop,SW025/Gi1/0/1,20,2025-12-10 12:12:29+00:00,2025-12-10 14:24:04.237285707+00:00,0
S00000235,ca:b2:90:9e:17:95,10.2.60.236,D000235,rjones0234,MAB,Workstation,SW041/Gi1/0/3,60,2025-12-10 15:16:42+00:00,2025-12-10 19:45:01.623098298+00:00,0
S00000236,0a:e4:1d:73:a3:59,10.5.60.182,D000236,hramirez0235,MAB,Workstation,SW073/Gi1/0/25,60,2025-12-10 10:53:48+00:00,2025-12-10 15:28:31.238327268+00:00,0
S00000237,92:a0:c0:5f:b2:bb,10.8.10.82,D000237,sallen0236,DOT1X,CorporateLaptop,SW002/Gi1/0/38,10,2025-12-10 09:58:07+00:00,2025-12-10 17:06:19.688015214+00:00,0
S00000238,06:1a:79:5b:c4:60,10.5.40.124,D000238,mbrown0237,DOT1X,CorporateLaptop,SW065/Gi1/0/46,40,2025-12-10 12:37:47+00:00,2025-12-10 19:55:34.404723398+00:00,0
S00000239,ce:d5:b4:48:a7:9a,10.7.20.82,D000239,lmartin0238,DOT1X,Workstation,SW040/Gi1/0/5,20,2025-12-10 10:12:11+00:00,2025-12-10 15:27:51.974144109+00:00,0
S00000240,56:c2:87:11:f2:1c,10.10.40.91,D000240,eclark0239,MAB,Workstation,SW064/Gi1/0/20,40,2025-12-10 10:12:39+00:00,2025-12-10 12:53:03.929311368+00:00,0
S00000241,e2:00:0c:97:06:24,10.1.40.221,D000241,lwilliams0240,DOT1X,CorporateLaptop,SW007/Gi1/0/38,40,2025-12-10 12:35:53+00:00,2025-12-10 18:15:09.070060062+00:00,0
S00000242,ae:c5:24:95:5a:41,10.4.10.174,D000242,dthomas0241,DOT1X,Workstation,SW088/Gi1/0/46,10,2025-12-10 08:36:38+00:00,2025-12-10 13:22:23.270909100+00:00,0
S00000243,92:2c:55:11:f4:86,10.10.60.140,D000243,ehernandez0242,DOT1X,CorporateLaptop,SW061/Gi1/0/13,60,2025-12-10 15:16:04+00:00,2025-12-10 19:48:19.128170314+00:00,0
S00000244,3a:ad:68:ef:9e:96,10.8.60.74,D000244,ljohnson0243,MAB,CorporateLaptop,SW025/Gi1/0/47,60,2025-12-10 09:25:37+00:00,2025-12-10 17:19:58.374105148+00:00,0
S00000245,22:5b:20:90:00:b7,10.5.60.135,D000245,callen0244,DOT1X,Workstation,SW082/Gi1/0/39,60,2025-12-10 13:34:06+00:00,2025-12-10 21:32:35.840552248+00:00,0
S00000246,32:e1:93:a3:a3:1a,10.10.30.160,D000246,dmoore0245,MAB,CorporateLaptop,SW046/Gi1/0/12,30,2025-12-10 11:57:12+00:00,2025-12-10 16:24:39.327131305+00:00,0
S00000247,06:24:a0:32:59:9a,10.3.50.180,D000247,cwalker0246,DOT1X,CorporateLaptop,SW039/Gi1/0/40,50,2025-12-10 10:10:43+00:00,2025-12-10 17:47:09.974338735+00:00,0
S00000248,9e:77:71:e3:e4:8f,10.6.60.31,D000248,awhite0247,DOT1X,CorporateLaptop,SW017/Gi1/0/28,60,2025-12-10 08:32:12+00:00,2025-12-10 12:00:15.464686174+00:00,0
S00000249,a2:30:30:eb:3e:1d,10.7.20.217,D000249,mscott0248,DOT1X,Workstation,SW049/Gi1/0/41,20,2025-12-10 10:09:46+00:00,2025-12-10 13:19:25.483846144+00:00,0
S00000250,62:9e:b2:19:38:36,10.6.20.139,D000250,aflores0249,DOT1X,Workstation,SW021/Gi1/0/40,20,2025-12-10 11:05:36+00:00,2025-12-10 17:02:01.239324811+00:00,0
S00000251,e2:13:14:da:c8:5a,10.5.50.94,D000251,eharris0250,DOT1X,CorporateLaptop,SW076/Gi1/0/10,50,2025-12-10 08:53:29+00:00,2025-12-10 13:53:39.038456842+00:00,0
S00000252,26:6a:b5:dc:44:de,10.9.20.182,D000252,eanderson0251,MAB,Workstation,SW037/Gi1/0/35,20,2025-12-10 13:24:19+00:00,2025-12-10 19:52:47.581048771+00:00,0
S00000253,06:a5:a4:46:69:43,10.10.20.141,D000253,mtaylor0252,DOT1X,CorporateLaptop,SW012/Gi1/0/22,20,2025-12-10 13:36:18+00:00,2025-12-10 16:15:51.496421191+00:00,0
S00000254,9a:ca:e7:9b:73:89,10.2.20.85,D000254,lking0253,DOT1X,Workstation,SW074/Gi1/0/37,20,2025-12-10 12:05:49+00:00,2025-12-10 16:59:29.185495448+00:00,0
S00000255,4a:26:3e:8e:92:00,10.1.50.229,D000255,tmoore0254,DOT1X,CorporateLaptop,SW087/Gi1/0/7,50,2025-12-10 09:29:48+00:00,2025-12-10 15:35:14.342745079+00:00,0
S00000256,a2:f9:bc:fa:79:27,10.8.30.230,D000256,hlee0255,DOT1X,CorporateLaptop,SW086/Gi1/0/13,30,2025-12-10 12:25:42+00:00,2025-12-10 17:26:05.113451836+00:00,0
S00000257,c6:9b:52:4f:05:f5,10.9.20.228,D000257,ndavis0256,DOT1X,CorporateLaptop,SW048/Gi1/0/12,20,2025-12-10 14:11:59+00:00,2025-12-10 17:55:03.669333057+00:00,0
S00000258,da:2e:3f:b0:34:d5,10.5.60.27,D000258,rflores0257,DOT1X,CorporateLaptop,SW031/Gi1/0/45,60,2025-12-10 13:47:43+00:00,2025-12-10 18:48:00.559321728+00:00,0
S00000259,1a:a3:ba:d9:ea:8e,10.6.60.230,D000259,rclark0258,MAB,Workstation,SW021/Gi1/0/18,60,2025-12-10 10:56:54+00:00,2025-12-10 16:27:35.294099394+00:00,0
S00000260,9a:d6:97:1e:f8:3c,10.3.30.73,D000260,jwilson0259,MAB,Workstation,SW039/Gi1/0/12,30,2025-12-10 08:58:01+00:00,2025-12-10 14:16:08.713111704+00:00,0
