device_id,device_type,os,mac,hostname,owner_user_id,attached_switch_id,attached_interface,vlan
D000235,laptop,Windows,ca:b2:90:9e:17:95,LAP-RJONES0234,U00235,SW041,Gi1/0/3,60
D000236,laptop,Windows,0a:e4:1d:73:a3:59,LAP-HRAMIREZ0235,U00236,SW073,Gi1/0/25,60
D000237,laptop,Windows,92:a0:c0:5f:b2:bb,LAP-SALLEN0236,U00237,SW002,Gi1/0/38,10
D000238,laptop,Windows,06:1a:79:5b:c4:60,LAP-MBROWN0237,U00238,SW065,Gi1/0/46,40
D000239,laptop,Windows,ce:d5:b4:48:a7:9a,LAP-LMARTIN0238,U00239,SW040,Gi1/0/5,20
D000240,laptop,Windows,56:c2:87:11:f2:1c,LAP-ECLARK0239,U00240,SW064,Gi1/0/20,40
D000241,laptop,Windows,e2:00:0c:97:06:24,LAP-LWILLIAMS024,U00241,SW007,Gi1/0/38,40
D000242,laptop,Windows,ae:c5:24:95:5a:41,LAP-DTHOMAS0241,U00242,SW088,Gi1/0/46,10
D000243,laptop,Windows,92:2c:55:11:f4:86,LAP-EHERNANDEZ02,U00243,SW061,Gi1/0/13,60
D000244,laptop,Windows,3a:ad:68:ef:9e:96,LAP-LJOHNSON0243,U00244,SW025,Gi1/0/47,60
D000245,laptop,Windows,22:5b:20:90:00:b7,LAP-CALLEN0244,U00245,SW082,Gi1/0/39,60
D000246,laptop,Windows,32:e1:93:a3:a3:1a,LAP-DMOORE0245,U00246,SW046,Gi1/0/12,30
D000247,laptop,Windows,06:24:a0:32:59:9a,LAP-CWALKER0246,U00247,SW039,Gi1/0/40,50
D000248,laptop,Windows,9e:77:71:e3:e4:8f,LAP-AWHITE0247,U00248,SW017,Gi1/0/28,60
D000249,laptop,Windows,a2:30:30:eb:3e:1d,LAP-MSCOTT0248,U00249,SW049,Gi1/0/41,20
D000250,laptop,Windows,62:9e:b2:19:38:36,LAP-AFLORES0249,U00250,SW021,Gi1/0/40,20
D000251,laptop,Windows,e2:13:14:da:c8:5a,LAP-EHARRIS0250,U00251,SW076,Gi1/0/10,50
D000252,laptop,Windows,26:6a:b5:dc:44:de,LAP-EANDERSON025,U00252,SW037,Gi1/0/35,20
D000253,laptop,Windows,06:a5:a4:46:69:43,LAP-MTAYLOR0252,U00253,SW012,Gi1/0/22,20
D000254,laptop,Windows,9a:ca:e7:9b:73:89,LAP-LKING0253,U00254,SW074,Gi1/0/37,20
D000255,laptop,Windows,4a:26:3e:8e:92:00,LAP-TMOORE0254,U00255,SW087,Gi1/0/7,50
D000256,laptop,Windows,a2:f9:bc:fa:79:27,LAP-HLEE0255,U00256,SW086,Gi1/0/13,30
D000257,laptop,Windows,c6:9b:52:4f:05:f5,LAP-NDAVIS0256,U00257,SW048,Gi1/0/12,20
D000258,laptop,Windows,da:2e:3f:b0:34:d5,LAP-RFLORES0257,U00258,SW031,Gi1/0/45,60
D000259,laptop,Windows,1a:a3:ba:d9:ea:8e,LAP-RCLARK0258,U00259,SW021,Gi1/0/18,60
D000260,laptop,Windows,9a:d6:97:1e:f8:3c,LAP-JWILSON0259,U00260,SW039,Gi1/0/12,30
D000261,laptop,Windows,1e:10:69:42:1e:77,LAP-EWHITE0260,U00261,SW011,Gi1/0/36,20
D000262,laptop,Windows,f6:66:b9:8c:c9:c5,LAP-QTAYLOR0261,U00262,SW092,Gi1/0/31,50
D000263,laptop,Windows,b6:d7:56:c0:63:8f,LAP-PMILLER0262,U00263,SW024,Gi1/0/31,50
D000264,laptop,Windows,f6:fc:f9:ce:cd:c8,LAP-HWRIGHT0263,U00264,SW081,Gi1/0/43,50
D000265,laptop,Windows,7e:b9:3a:f4:22:6e,LAP-RSCOTT0264,U00265,SW038,Gi1/0/44,20
D000266,laptop,Windows,26:44:f3:cd:11:9b,LAP-HKING0265,U00266,SW073,Gi1/0/18,20
D000267,laptop,Windows,ce:1f:73:88:d3:60,LAP-HANDERSON026,U00267,SW093,Gi1/0/47,10
D000268,laptop,Windows,da:26:be:cb:70:f2,LAP-NHERNANDEZ02,U00268,SW040,Gi1/0/27,40
D000269,laptop,Windows,8e:30:8d:1e:63:cb,LAP-RJOHNSON0268,U00269,SW098,Gi1/0/43,10
D000270,laptop,Windows,da:da:17:62:4e:44,LAP-RROBINSON026,U00270,SW035,Gi1/0/34,60
D000271,laptop,Windows,16:1d:ba:38:91:a5,LAP-DWILSON0270,U00271,SW025,Gi1/0/4,20
D000272,laptop,Windows,ee:99:13:9d:a7:77,LAP-NSCOTT0271,U00272,SW075,Gi1/0/45,40
D000273,laptop,Windows,f2:ad:df:62:ff:85,LAP-RWRIGHT0272,U00273,SW014,Gi1/0/28,10
D000274,laptop,Windows,3e:e7:33:09:f3:b2,LAP-EGARCIA0273,U00274,SW010,Gi1/0/22,20
D000275,laptop,Windows,86:5f:e0:9b:36:d8,LAP-CTORRES0274,U00275,SW037,Gi1/0/17,20
D000276,laptop,Windows,aa:c9:2b:0f:a0:cd,LAP-LGARCIA0275,U00276,SW056,Gi1/0/29,60
D000277,laptop,Windows,ce:1c:30:2e:1d:a5,LAP-AMARTIN0276,U00277,SW046,Gi1/0/45,60
D000278,laptop,Windows,fe:70:d3:5a:c1:e7,LAP-SJACKSON0277,U00278,SW007,Gi1/0/7,40
D000279,laptop,Windows,0a:93:7c:d0:e1:b6,LAP-JHILL0278,U00279,SW056,Gi1/0/11,10
D000280,laptop,Windows,82:0f:06:54:0b:3f,LAP-JCLARK0279,U00280,SW064,Gi1/0/4,60
D000281,laptop,Windows,52:55:d2:43:f7:a4,LAP-JSCOTT0280,U00281,SW028,Gi1/0/10,20
D000282,laptop,Windows,6a:83:bc:bc:96:d0,LAP-AWHITE0281,U00282,SW059,Gi1/0/2,40
D000283,laptop,Windows,42:61:aa:7b:1b:13,LAP-JKING0282,U00283,SW036,Gi1/0/11,20
D000284,laptop,Windows,0a:2f:4e:cd:ac:8e,LAP-EWRIGHT0283,U00284,SW007,Gi1/0/23,30
D000285,laptop,Windows,7a:f0:5a:38:cc:89,LAP-NWRIGHT0284,U00285,SW078,Gi1/0/40,10
D000286,laptop,Windows,96:ad:87:9d:c4:f9,LAP-LTAYLOR0285,U00286,SW041,Gi1/0/27,30
D000287,laptop,Windows,9a:4f:e1:a1:90:b5,LAP-ETHOMAS0286,U00287,SW099,Gi1/0/11,50
D000288,laptop,Windows,92:e9:f3:5d:60:8b,LAP-EFLORES0287,U00288,SW019,Gi1/0/5,60
D000289,laptop,Windows,fa:fe:10:d0:e4:fe,LAP-RWALKER0288,U00289,SW002,Gi1/0/43,60
D000290,laptop,Windows,aa:f0:57:3a:7e:2c,LAP-ETORRES0289,U00290,SW082,Gi1/0/9,60
D000291,laptop,Windows,de:dd:67:aa:ac:bd,LAP-QWHITE0290,U00291,SW088,Gi1/0/37,60
D000292,laptop,Windows,52:41:3c:50:ad:15,LAP-ANGUYEN0291,U00292,SW094,Gi1/0/13,30
D000293,laptop,Windows,72:f3:33:3c:f5:50,LAP-KLEWIS0292,U00293,SW100,Gi1/0/31,20
D000294,laptop,Windows,82:24:e2:73:6a:30,LAP-IROBINSON029,U00294,SW032,Gi1/0/43,10
D000295,laptop,Windows,46:df:b6:01:b5:2e,LAP-LDAVIS0294,U00295,SW072,Gi1/0/44,10
D000296,laptop,Windows,6e:f8:3b:2b:b9:70,LAP-ATHOMPSON029,U00296,SW005,Gi1/0/5,10
D000297,laptop,Windows,82:d2:80:2a:67:b4,LAP-AROBINSON029,U00297,SW041,Gi1/0/25,50
D000298,laptop,Windows,e2:57:36:98:28:bf,LAP-LWALKER0297,U00298,SW092,Gi1/0/24,20
D000299,laptop,Windows,06:8e:d0:a1:c1:4d,LAP-JHILL0298,U00299,SW065,Gi1/0/43,40
D000300,laptop,Windows,0e:0d:79:f8:d9:25,LAP-KWILSON0299,U00300,SW087,Gi1/0/38,30
D000301,laptop,Windows,32:e5:36:8b:a8:5e,LAP-JGONZALEZ030,U00301,SW096,Gi1/0/7,40
D000302,laptop,Windows,4a:f8:9a:38:23:12,LAP-CHILL0301,U00302,SW082,Gi1/0/42,30
D000303,laptop,Windows,a6:fe:c3:dc:5a:14,LAP-CFLORES0302,U00303,SW072,Gi1/0/18,40
D000304,laptop,Windows,ce:0f:08:f2:d3:7e,LAP-ADAVIS0303,U00304,SW036,Gi1/0/34,10
D000305,laptop,Windows,46:84:f0:3a:fe:78,LAP-CTHOMAS0304,U00305,SW055,Gi1/0/9,60
D000306,laptop,Windows,6a:6c:0e:58:f4:ec,LAP-LNGUYEN0305,U00306,SW009,Gi1/0/13,30
D000307,laptop,Windows,0e:07:3e:37:b4:5f,LAP-MDAVIS0306,U00307,SW061,Gi1/0/4,50
D000308,laptop,Windows,8a:a3:e4:f8:4e:55,LAP-EYOUNG0307,U00308,SW098,Gi1/0/6,60
D000309,laptop,Windows,be:3f:c2:a6:07:1b,LAP-SJONES0308,U00309,SW014,Gi1/0/45,10
D000310,laptop,Windows,0e:0e:c3:29:33:4c,LAP-DDAVIS0309,U00310,SW049,Gi1/0/8,20
D000311,laptop,Windows,5e:d8:2e:f5:e2:ed,LAP-JYOUNG0310,U00311,SW092,Gi1/0/30,40
D000312,laptop,Windows,3e:b9:82:9b:cd:ef,LAP-AHARRIS0311,U00312,SW036,Gi1/0/37,50
D000313,laptop,Windows,72:39:7a:ae:e2:25,LAP-RTHOMPSON031,U00313,SW062,Gi1/0/4,30
D000314,laptop,Windows,6e:2f:5a:04:31:76,LAP-HWRIGHT0313,U00314,SW081,Gi1/0/15,10
D000315,laptop,Windows,6e:a6:c1:e0:51:3a,LAP-LGONZALEZ031,U00315,SW082,Gi1/0/24,50
D000316,laptop,Windows,be:ae:3f:1d:2d:85,LAP-CLEE0315,U00316,SW070,Gi1/0/17,40
D000317,laptop,Windows,92:96:fc:dd:8f:cd,LAP-MHARRIS0316,U00317,SW008,Gi1/0/43,10
D000318,laptop,Windows,16:1d:54:82:db:f5,LAP-MROBINSON031,U00318,SW006,Gi1/0/9,60
D000319,laptop,Windows,5e:da:44:20:31:c7,LAP-AWILSON0318,U00319,SW079,Gi1/0/35,60
D000320,laptop,Windows,22:ff:3c:a6:f5:cd,LAP-MSANCHEZ0319,U00320,SW097,Gi1/0/21,20
D000321,laptop,Windows,8a:06:02:7d:5e:43,LAP-JMOORE0320,U00321,SW027,Gi1/0/19,40
D000322,laptop,Windows,ee:79:aa:82:62:08,LAP-SPEREZ0321,U00322,SW057,Gi1/0/17,50
D000323,laptop,Windows,fe:e7:1f:51:57:6b,LAP-HWRIGHT0322,U00323,SW008,Gi1/0/33,30
D000324,laptop,Windows,aa:3a:2b:d8:ed:b4,LAP-STHOMAS0323,U00324,SW019,Gi1/0/18,10
D000325,laptop,Windows,2a:b1:64:32:8f:a0,LAP-MCLARK0324,U00325,SW048,Gi1/0/31,30
D000326,laptop,Windows,52:ce:86:1b:f0:4c,LAP-ANGUYEN0325,U00326,SW004,Gi1/0/2,30
D000327,laptop,Windows,0e:56:ac:d9:a5:de,LAP-AWALKER0326,U00327,SW062,Gi1/0/14,50
D000328,laptop,Windows,4a:5c:64:a0:a6:c0,LAP-EFLORES0327,U00328,SW057,Gi1/0/23,10
D000329,laptop,Windows,fa:6e:2e:ab:26:51,LAP-CWHITE0328,U00329,SW010,Gi1/0/11,60
D000330,laptop,Windows,52:fd:37:8d:93:86,LAP-CLOPEZ0329,U00330,SW062,Gi1/0/6,30
D000331,laptop,Windows,c6:a5:50:5a:39:a9,LAP-AFLORES0330,U00331,SW045,Gi1/0/11,30
D000332,laptop,Windows,56:a6:70:0f:a0:07,LAP-QSANCHEZ0331,U00332,SW010,Gi1/0/26,20
D000333,laptop,Windows,fa:79:ca:f8:a2:5b,LAP-EMARTINEZ033,U00333,SW021,Gi1/0/46,10
D000334,laptop,Windows,96:ad:c6:fa:8f:0c,LAP-NGONZALEZ033,U00334,SW056,Gi1/0/33,50
D000335,laptop,Windows,f2:08:2a:2c:c6:a1,LAP-AHERNANDEZ03,U00335,SW083,Gi1/0/44,50
D000336,laptop,Windows,ae:03:39:80:c8:aa,LAP-OKING0335,U00336,SW042,Gi1/0/27,20
D000337,laptop,Windows,8a:90:5e:aa:cb:48,LAP-LBROWN0336,U00337,SW065,Gi1/0/2,10
D000338,laptop,Windows,b6:29:68:49:d7:8b,LAP-OROBINSON033,U00338,SW043,Gi1/0/8,50
D000339,laptop,Windows,8e:ef:5a:7d:fb:72,LAP-ATHOMPSON033,U00339,SW088,Gi1/0/37,50
D000340,laptop,Windows,96:7b:be:f3:36:9e,LAP-IWILLIAMS033,U00340,SW099,Gi1/0/30,20
D000341,laptop,Windows,06:ac:73:da:6c:33,LAP-CHARRIS0340,U00341,SW041,Gi1/0/41,50
D000342,laptop,Windows,1a:ea:cf:14:ac:28,LAP-EWALKER0341,U00342,SW030,Gi1/0/20,20
D000343,laptop,Windows,9e:a9:aa:f1:09:b8,LAP-LROBINSON034,U00343,SW061,Gi1/0/45,40
D000344,laptop,Windows,da:92:05:28:5a:2e,LAP-QPEREZ0343,U00344,SW091,Gi1/0/18,30
D000345,laptop,Windows,32:c7:92:ee:da:1d,LAP-KWILSON0344,U00345,SW062,Gi1/0/41,20
D000346,laptop,Windows,aa:5e:e2:74:23:72,LAP-EMILLER0345,U00346,SW035,Gi1/0/8,40
D000347,laptop,Windows,aa:3e:96:f7:12:5b,LAP-LSMITH0346,U00347,SW081,Gi1/0/22,20
D000348,laptop,Windows,76:94:76:87:9d:24,LAP-AANDERSON034,U00348,SW018,Gi1/0/48,60
D000349,laptop,Windows,4a:7a:eb:11:be:62,LAP-HSANCHEZ0348,U00349,SW027,Gi1/0/39,10
D000350,laptop,Windows,0a:d2:8e:0f:64:59,LAP-AJOHNSON0349,U00350,SW015,Gi1/0/19,50
D000351,laptop,Windows,86:e4:81:19:57:14,LAP-RFLORES0350,U00351,SW094,Gi1/0/44,20
D000352,laptop,Windows,9a:0a:a8:95:09:f2,LAP-SWHITE0351,U00352,SW096,Gi1/0/22,40
D000353,laptop,Windows,36:41:87:92:f6:a0,LAP-LLOPEZ0352,U00353,SW097,Gi1/0/46,60
D000354,laptop,Windows,26:86:44:50:29:97,LAP-CHILL0353,U00354,SW004,Gi1/0/5,60
D000355,laptop,Windows,06:04:33:6b:92:45,LAP-DDAVIS0354,U00355,SW092,Gi1/0/40,30
D000356,laptop,Windows,6a:f3:82:d8:21:9a,LAP-THILL0355,U00356,SW021,Gi1/0/33,20
D000357,laptop,Windows,be:93:6e:a3:f1:6d,LAP-CLOPEZ0356,U00357,SW097,Gi1/0/9,50
D000358,laptop,Windows,be:e4:db:7d:c3:00,LAP-ETHOMAS0357,U00358,SW035,Gi1/0/14,60
D000359,laptop,Windows,16:82:ab:51:71:d9,LAP-HMOORE0358,U00359,SW031,Gi1/0/40,20
D000360,laptop,Windows,4e:d5:20:54:a4:18,LAP-RFLORES0359,U00360,SW069,Gi1/0/36,30
D000361,laptop,Windows,a2:5a:64:54:50:0d,LAP-SHERNANDEZ03,U00361,SW082,Gi1/0/10,50
D000362,laptop,Windows,da:29:7b:82:da:b6,LAP-OHILL0361,U00362,SW038,Gi1/0/4,20
D000363,laptop,Windows,b2:13:03:d8:9c:5f,LAP-CWILSON0362,U00363,SW084,Gi1/0/16,40
D000364,laptop,Windows,96:43:6e:12:03:b0,LAP-QLOPEZ0363,U00364,SW004,Gi1/0/15,30
D000365,laptop,Windows,1a:18:9e:c2:6a:6a,LAP-RSANCHEZ0364,U00365,SW092,Gi1/0/31,40
D000366,laptop,Windows,d2:e7:5b:07:70:ed,LAP-KRAMIREZ0365,U00366,SW053,Gi1/0/36,40
D000367,laptop,Windows,2e:1e:a2:74:e1:40,LAP-RWILSON0366,U00367,SW055,Gi1/0/14,40
D000368,laptop,Windows,4e:14:07:a8:93:be,LAP-IGARCIA0367,U00368,SW091,Gi1/0/20,30
D000369,laptop,Windows,0e:4e:5b:8b:98:7f,LAP-QTHOMAS0368,U00369,SW007,Gi1/0/9,30
D000370,laptop,Windows,92:75:63:c9:57:8a,LAP-EPEREZ0369,U00370,SW091,Gi1/0/2,10
D000371,laptop,Windows,c6:f1:d7:a4:89:fb,LAP-RJOHNSON0370,U00371,SW020,Gi1/0/44,50
D000372,laptop,Windows,52:49:8d:c1:08:54,LAP-JBROWN0371,U00372,SW100,Gi1/0/38,30
D000373,laptop,Windows,86:f8:77:57:73:d6,LAP-STORRES0372,U00373,SW075,Gi1/0/38,10
D000374,laptop,Windows,42:7e:41:df:18:ad,LAP-CJOHNSON0373,U00374,SW035,Gi1/0/47,30
D000375,laptop,Windows,a6:13:c5:0a:46:8f,LAP-PTAYLOR0374,U00375,SW008,Gi1/0/2,50
D000376,laptop,Windows,ea:4a:1c:3f:69:ba,LAP-AWALKER0375,U00376,SW012,Gi1/0/19,40
D000377,laptop,Windows,42:2f:d7:07:82:84,LAP-EWILSON0376,U00377,SW012,Gi1/0/36,40
D000378,laptop,Windows,9e:cb:0a:63:e9:c4,LAP-EMARTIN0377,U00378,SW008,Gi1/0/30,60
D000379,laptop,Windows,ea:dc:ae:51:7f:a4,LAP-HBROWN0378,U00379,SW064,Gi1/0/38,50
D000380,laptop,Windows,0e:a0:81:ed:7e:7d,LAP-AYOUNG0379,U00380,SW090,Gi1/0/18,60
D000381,laptop,Windows,de:ce:1d:40:5e:af,LAP-HSANCHEZ0380,U00381,SW082,Gi1/0/5,60
D000382,laptop,Windows,3a:26:ec:8c:27:f6,LAP-MWRIGHT0381,U00382,SW078,Gi1/0/27,40
D000383,laptop,Windows,72:50:06:dc:1d:61,LAP-QWRIGHT0382,U00383,SW099,Gi1/0/36,10
D000384,laptop,Windows,fe:e5:06:33:08:24,LAP-HANDERSON038,U00384,SW065,Gi1/0/36,40
D000385,laptop,Windows,0e:56:e1:f6:26:9f,LAP-LJOHNSON0384,U00385,SW010,Gi1/0/9,60
D000386,laptop,Windows,3e:a0:88:eb:21:83,LAP-EWILSON0385,U00386,SW049,Gi1/0/31,50
D000387,laptop,Windows,5e:6c:8a:57:fb:de,LAP-AGARCIA0386,U00387,SW079,Gi1/0/31,20
D000388,laptop,Windows,32:3c:5c:ba:48:53,LAP-KPEREZ0387,U00388,SW045,Gi1/0/16,60
D000389,laptop,Windows,aa:11:80:2c:30:6d,LAP-LGARCIA0388,U00389,SW031,Gi1/0/13,60
D000390,laptop,Windows,3e:ca:f2:6f:d2:f2,LAP-ATORRES0389,U00390,SW049,Gi1/0/10,50
D000391,laptop,Windows,4a:2d:96:f7:e2:57,LAP-EHARRIS0390,U00391,SW081,Gi1/0/6,10
D000392,laptop,Windows,0e:e4:9b:38:df:21,LAP-MHERNANDEZ03,U00392,SW037,Gi1/0/27,50
D000393,laptop,Windows,1a:13:ae:bd:ff:65,LAP-LTORRES0392,U00393,SW036,Gi1/0/16,60
D000394,laptop,Windows,9e:db:9e:19:b1:82,LAP-MWALKER0393,U00394,SW046,Gi1/0/32,30
D000395,laptop,Windows,0a:d0:db:8e:99:88,LAP-LMOORE0394,U00395,SW041,Gi1/0/29,50
D000396,laptop,Windows,6a:62:3b:04:8d:d2,LAP-TGARCIA0395,U00396,SW020,Gi1/0/28,60
D000397,laptop,Windows,be:fa:14:b4:f4:f0,LAP-PWILSON0396,U00397,SW028,Gi1/0/47,50
D000398,laptop,Windows,0e:a1:87:7c:70:02,LAP-JWHITE0397,U00398,SW012,Gi1/0/7,40
D000399,laptop,Windows,b6:b9:e2:f5:b5:0e,LAP-IWALKER0398,U00399,SW079,Gi1/0/2,30
D000400,laptop,Windows,36:86:9c:21:bb:f4,LAP-JHERNANDEZ03,U00400,SW020,Gi1/0/18,10
D000401,laptop,Windows,7a:a5:bc:ad:03:5d,LAP-AROBINSON040,U00401,SW099,Gi1/0/2,20
D000402,laptop,Windows,52:85:10:6a:f6:c0,LAP-NLOPEZ0401,U00402,SW098,Gi1/0/36,40
D000403,laptop,Windows,3e:e0:23:3f:bd:0d,LAP-SMARTINEZ040,U00403,SW070,Gi1/0/18,50
D000404,laptop,Windows,7a:73:68:3c:6f:06,LAP-KMOORE0403,U00404,SW100,Gi1/0/8,20
D000405,laptop,Windows,0a:71:c1:be:b3:c1,LAP-LMILLER0404,U00405,SW090,Gi1/0/4,30
D000406,laptop,Windows,f2:52:e7:14:89:18,LAP-HTAYLOR0405,U00406,SW079,Gi1/0/43,20
D000407,laptop,Windows,c2:26:db:cb:25:e3,LAP-CANDERSON040,U00407,SW036,Gi1/0/19,30
D000408,laptop,Windows,b6:3b:aa:0b:4b:39,LAP-ELOPEZ0407,U00408,SW086,Gi1/0/23,40
D000409,laptop,Windows,d6:56:05:25:5b:70,LAP-OYOUNG0408,U00409,SW035,Gi1/0/9,10
D000410,laptop,Windows,7a:9a:6c:9e:ff:56,LAP-LWILSON0409,U00410,SW011,Gi1/0/38,40
D000411,laptop,Windows,32:3d:14:92:bd:08,LAP-MRAMIREZ0410,U00411,SW059,Gi1/0/36,10
D000412,laptop,Windows,1e:58:8d:51:d6:c0,LAP-OLEWIS0411,U00412,SW012,Gi1/0/17,60
D000413,laptop,Windows,82:82:ba:5f:a6:3d,LAP-ICLARK0412,U00413,SW010,Gi1/0/41,50
D000414,laptop,Windows,f6:ca:d2:4c:40:77,LAP-NHERNANDEZ04,U00414,SW010,Gi1/0/18,60
D000415,laptop,Windows,12:1b:d0:03:54:91,LAP-TKING0414,U00415,SW093,Gi1/0/44,30
D000416,laptop,Windows,b2:6f:0c:0a:bd:3e,LAP-LMARTINEZ041,U00416,SW008,Gi1/0/47,30
D000417,laptop,Windows,86:91:8f:7d:7b:b8,LAP-HLOPEZ0416,U00417,SW039,Gi1/0/23,30
D000418,laptop,Windows,ee:1f:cd:2c:aa:c0,LAP-IWRIGHT0417,U00418,SW078,Gi1/0/28,20
D000419,laptop,Windows,aa:0f:e0:9f:81:35,LAP-CWILSON0418,U00419,SW083,Gi1/0/41,50
D000420,laptop,Windows,5a:24:6a:c0:73:fa,LAP-ERAMIREZ0419,U00420,SW007,Gi1/0/5,10
D000421,laptop,Windows,f6:e7:c7:59:aa:24,LAP-EJOHNSON0420,U00421,SW092,Gi1/0/23,60
D000422,laptop,Windows,ba:35:a1:d9:08:00,LAP-RHARRIS0421,U00422,SW096,Gi1/0/46,60
D000423,laptop,Windows,56:18:27:3f:37:07,LAP-EWRIGHT0422,U00423,SW098,Gi1/0/10,20
D000424,laptop,Windows,3a:07:ff:ec:a5:7b,LAP-SLEWIS0423,U00424,SW069,Gi1/0/18,30
D000425,laptop,Windows,3e:67:3e:9b:34:f5,LAP-NWHITE0424,U00425,SW050,Gi1/0/41,10
D000426,laptop,Windows,ba:5e:3f:a3:41:e0,LAP-EKING0425,U00426,SW017,Gi1/0/35,30
D000427,laptop,Windows,82:c7:4f:f7:50:19,LAP-ALOPEZ0426,U00427,SW012,Gi1/0/24,20
D000428,laptop,Windows,52:4e:d4:c0:40:a3,LAP-ATHOMAS0427,U00428,SW084,Gi1/0/7,40
D000429,laptop,Windows,5e:a0:e2:66:3e:48,LAP-AWILLIAMS042,U00429,SW088,Gi1/0/9,50
D000430,laptop,Windows,16:46:00:76:ba:35,LAP-HRAMIREZ0429,U00430,SW084,Gi1/0/42,10
D000431,laptop,Windows,ca:6a:84:85:e5:84,LAP-ELEWIS0430,U00431,SW064,Gi1/0/25,20
D000432,laptop,Windows,8e:24:cd:a0:22:ac,LAP-MWALKER0431,U00432,SW059,Gi1/0/47,40
D000433,laptop,Windows,6e:42:54:e2:ea:cc,LAP-CROBINSON043,U00433,SW019,Gi1/0/5,30
D000434,laptop,Windows,3e:5e:09:75:76:92,LAP-IGARCIA0433,U00434,SW010,Gi1/0/19,60
D000435,laptop,Windows,ca:76:e0:f9:7c:ac,LAP-NCLARK0434,U00435,SW020,Gi1/0/5,50
D000436,laptop,Windows,72:b4:ca:55:66:67,LAP-JWALKER0435,U00436,SW040,Gi1/0/7,50
D000437,laptop,Windows,b2:a3:c3:e1:29:93,LAP-MRODRIGUEZ04,U00437,SW031,Gi1/0/1,60
D000438,laptop,Windows,de:0a:28:f1:a0:96,LAP-LMARTIN0437,U00438,SW056,Gi1/0/27,30
D000439,laptop,Windows,32:9a:a1:40:23:1a,LAP-OTORRES0438,U00439,SW081,Gi1/0/12,40
D000440,laptop,Windows,26:2e:2a:71:53:84,LAP-RTAYLOR0439,U00440,SW078,Gi1/0/8,10
D000441,laptop,Windows,72:ee:9b:b6:28:0c,LAP-RWALKER0440,U00441,SW086,Gi1/0/43,10
D000442,laptop,Windows,fa:bc:a0:37:70:bf,LAP-CPEREZ0441,U00442,SW030,Gi1/0/22,20
D000443,laptop,Windows,66:58:e4:49:9e:88,LAP-MCLARK0442,U00443,SW095,Gi1/0/26,20
D000444,laptop,Windows,fa:69:f5:2c:fa:1c,LAP-ASANCHEZ0443,U00444,SW090,Gi1/0/30,20
D000445,laptop,Windows,2a:86:e7:9d:95:46,LAP-NCLARK0444,U00445,SW035,Gi1/0/21,50
D000446,laptop,Windows,ca:cd:39:75:0b:7c,LAP-HYOUNG0445,U00446,SW025,Gi1/0/7,30
D000447,laptop,Windows,8e:67:0d:50:28:73,LAP-HTORRES0446,U00447,SW092,Gi1/0/24,50
D000448,laptop,Windows,3e:55:67:b1:6b:a6,LAP-ELOPEZ0447,U00448,SW100,Gi1/0/46,10
D000449,laptop,Windows,6e:76:23:ac:b8:ef,LAP-LNGUYEN0448,U00449,SW046,Gi1/0/33,30
D000450,laptop,Windows,ee:79:58:0a:59:3f,LAP-ISANCHEZ0449,U00450,SW012,Gi1/0/34,40
D000451,laptop,Windows,fe:f3:1a:69:5a:20,LAP-MWHITE0450,U00451,SW063,Gi1/0/28,60
D000452,laptop,Windows,d6:53:07:38:16:19,LAP-HWILSON0451,U00452,SW086,Gi1/0/18,30
D000453,laptop,Windows,ca:37:db:67:5d:fd,LAP-ATAYLOR0452,U00453,SW046,Gi1/0/23,40
D000454,laptop,Windows,56:d9:c0:c0:57:9d,LAP-LCLARK0453,U00454,SW013,Gi1/0/20,30
D000455,laptop,Windows,be:28:2e:22:0b:0c,LAP-KANDERSON045,U00455,SW076,Gi1/0/28,10
D000456,laptop,Windows,2a:da:57:f6:a1:36,LAP-CLOPEZ0455,U00456,SW079,Gi1/0/41,20
D000457,laptop,Windows,12:2d:6b:9d:03:4d,LAP-NALLEN0456,U00457,SW090,Gi1/0/1,20
D000458,laptop,Windows,52:91:c4:77:e0:b9,LAP-CTAYLOR0457,U00458,SW088,Gi1/0/23,30
D000459,laptop,Windows,2e:4d:2a:c4:ab:96,LAP-HSANCHEZ0458,U00459,SW048,Gi1/0/13,20
D000460,laptop,Windows,ea:4a:ca:34:19:c7,LAP-AJOHNSON0459,U00460,SW032,Gi1/0/48,50
D000461,laptop,Windows,4a:d5:60:96:c4:ae,LAP-CBROWN0460,U00461,SW017,Gi1/0/8,30
D000462,laptop,Windows,86:59:91:07:96:1a,LAP-AKING0461,U00462,SW011,Gi1/0/3,10
D000463,laptop,Windows,62:0f:88:91:6c:fe,LAP-CGARCIA0462,U00463,SW086,Gi1/0/34,30
D000464,laptop,Windows,9a:76:c2:eb:76:78,LAP-IYOUNG0463,U00464,SW100,Gi1/0/14,40
D000465,laptop,Windows,3e:e6:9b:b0:14:83,LAP-MTORRES0464,U00465,SW066,Gi1/0/11,20
D000466,laptop,Windows,7a:b5:90:4b:02:2e,LAP-KMARTIN0465,U00466,SW098,Gi1/0/25,40
D000467,laptop,Windows,be:8a:df:4b:8d:d5,LAP-ESCOTT0466,U00467,SW031,Gi1/0/45,50
D000468,laptop,Windows,ee:e6:7e:0b:11:98,LAP-IMOORE0467,U00468,SW079,Gi1/0/7,50
