switch_id,interface,if_role,admin_state,port_channel
SW070,Gi1/0/2,access,down,
SW070,Gi1/0/3,access,down,
SW070,Gi1/0/4,access,down,
SW070,Gi1/0/5,access,down,
SW070,Gi1/0/6,access,down,
SW070,Gi1/0/7,access,down,
SW070,Gi1/0/8,access,down,
SW070,Gi1/0/9,access,down,
SW070,Gi1/0/10,access,down,
SW070,Gi1/0/11,access,down,
SW070,Gi1/0/12,access,down,
SW070,Gi1/0/13,access,down,
SW070,Gi1/0/14,access,down,
SW070,Gi1/0/15,access,down,
SW070,Gi1/0/16,access,down,
SW070,Gi1/0/17,access,down,
SW070,Gi1/0/18,access,down,
SW070,Gi1/0/19,access,down,
SW070,Gi1/0/20,access,down,
SW070,Gi1/0/21,access,down,
SW070,Gi1/0/22,access,down,
SW070,Gi1/0/23,access,down,
SW070,Gi1/0/24,access,down,
SW070,Gi1/0/25,access,down,
SW070,Gi1/0/26,access,down,
SW070,Gi1/0/27,access,down,
SW070,Gi1/0/28,access,down,
SW070,Gi1/0/29,access,down,
SW070,Gi1/0/30,access,down,
SW070,Gi1/0/31,access,down,
SW070,Gi1/0/32,access,down,
SW070,Gi1/0/33,access,down,
SW070,Gi1/0/34,access,down,
SW070,Gi1/0/35,access,down,
SW070,Gi1/0/36,access,down,
SW070,Gi1/0/37,access,down,
SW070,Gi1/0/38,access,down,
SW070,Gi1/0/39,access,down,
SW070,Gi1/0/40,access,down,
SW070,Gi1/0/41,access,down,
SW070,Gi1/0/42,access,down,
SW070,Gi1/0/43,access,down,
SW070,Gi1/0/44,access,down,
SW070,Gi1/0/45,access,down,
SW070,Gi1/0/46,access,down,
SW070,Gi1/0/47,access,down,
SW070,Gi1/0/48,access,down,
SW070,Te1/1/1,uplink,up,Po1
SW070,Te1/1/2,uplink,up,Po1
SW070,Te1/1/3,uplink,up,Po1
SW070,Te1/1/4,uplink,up,Po1
SW071,Te1/1/1,core_uplink,up,
SW071,Te1/1/2,core_uplink,up,
SW071,Te1/1/3,core_uplink,up,
SW071,Te1/1/4,core_uplink,up,
SW071,Te1/1/5,core_uplink,up,
SW071,Te1/1/6,core_uplink,up,
SW071,Te1/1/7,core_uplink,up,
SW071,Te1/1/8,core_uplink,up,
SW071,Te1/0/1,access_downlink,up,
SW071,Te1/0/2,access_downlink,up,
SW071,Te1/0/3,access_downlink,up,
SW071,Te1/0/4,access_downlink,up,
SW071,Te1/0/5,access_downlink,up,
SW071,Te1/0/6,access_downlink,up,
SW071,Te1/0/7,access_downlink,up,
SW071,Te1/0/8,access_downlink,up,
SW072,Gi1/0/1,access,down,
SW072,Gi1/0/2,access,down,
SW072,Gi1/0/3,access,down,
SW072,Gi1/0/4,access,down,
SW072,Gi1/0/5,access,down,
SW072,Gi1/0/6,access,down,
SW072,Gi1/0/7,access,down,
SW072,Gi1/0/8,access,down,
SW072,Gi1/0/9,access,down,
SW072,Gi1/0/10,access,down,
SW072,Gi1/0/11,access,down,
SW072,Gi1/0/12,access,down,
SW072,Gi1/0/13,access,down,
SW072,Gi1/0/14,access,down,
SW072,Gi1/0/15,access,down,
SW072,Gi1/0/16,access,down,
SW072,Gi1/0/17,access,down,
SW072,Gi1/0/18,access,down,
SW072,Gi1/0/19,access,down,
SW072,Gi1/0/20,access,down,
SW072,Gi1/0/21,access,down,
SW072,Gi1/0/22,access,down,
SW072,Gi1/0/23,access,down,
SW072,Gi1/0/24,access,down,
SW072,Gi1/0/25,access,down,
SW072,Gi1/0/26,access,down,
SW072,Gi1/0/27,access,down,
SW072,Gi1/0/28,access,down,
SW072,Gi1/0/29,access,down,
SW072,Gi1/0/30,access,down,
SW072,Gi1/0/31,access,down,
SW072,Gi1/0/32,access,down,
SW072,Gi1/0/33,access,down,
SW072,Gi1/0/34,access,down,
SW072,Gi1/0/35,access,down,
SW072,Gi1/0/36,access,down,
SW072,Gi1/0/37,access,down,
SW072,Gi1/0/38,access,down,
SW072,Gi1/0/39,access,down,
SW072,Gi1/0/40,access,down,
SW072,Gi1/0/41,access,down,
SW072,Gi1/0/42,access,down,
SW072,Gi1/0/43,access,down,
SW072,Gi1/0/44,access,down,
SW072,Gi1/0/45,access,down,
SW072,Gi1/0/46,access,down,
SW072,Gi1/0/47,access,down,
SW072,Gi1/0/48,access,down,
SW072,Te1/1/1,uplink,up,Po1
SW072,Te1/1/2,uplink,up,Po1
SW072,Te1/1/3,uplink,up,Po1
SW072,Te1/1/4,uplink,up,Po1
SW073,Gi1/0/1,access,down,
SW073,Gi1/0/2,access,down,
SW073,Gi1/0/3,access,down,
SW073,Gi1/0/4,access,down,
SW073,Gi1/0/5,access,down,
SW073,Gi1/0/6,access,down,
SW073,Gi1/0/7,access,down,
SW073,Gi1/0/8,access,down,
SW073,Gi1/0/9,access,down,
SW073,Gi1/0/10,access,down,
SW073,Gi1/0/11,access,down,
SW073,Gi1/0/12,access,down,
SW073,Gi1/0/13,access,down,
SW073,Gi1/0/14,access,down,
SW073,Gi1/0/15,access,down,
SW073,Gi1/0/16,access,down,
SW073,Gi1/0/17,access,down,
SW073,Gi1/0/18,access,down,
SW073,Gi1/0/19,access,down,
SW073,Gi1/0/20,access,down,
SW073,Gi1/0/21,access,down,
SW073,Gi1/0/22,access,down,
SW073,Gi1/0/23,access,down,
SW073,Gi1/0/24,access,down,
SW073,Gi1/0/25,access,down,
SW073,Gi1/0/26,access,down,
SW073,Gi1/0/27,access,down,
SW073,Gi1/0/28,access,down,
SW073,Gi1/0/29,access,down,
SW073,Gi1/0/30,access,down,
SW073,Gi1/0/31,access,down,
SW073,Gi1/0/32,access,down,
SW073,Gi1/0/33,access,down,
SW073,Gi1/0/34,access,down,
SW073,Gi1/0/35,access,down,
SW073,Gi1/0/36,access,down,
SW073,Gi1/0/37,access,down,
SW073,Gi1/0/38,access,down,
SW073,Gi1/0/39,access,down,
SW073,Gi1/0/40,access,down,
SW073,Gi1/0/41,access,down,
SW073,Gi1/0/42,access,down,
SW073,Gi1/0/43,access,down,
SW073,Gi1/0/44,access,down,
SW073,Gi1/0/45,access,down,
SW073,Gi1/0/46,access,down,
SW073,Gi1/0/47,access,down,
SW073,Gi1/0/48,access,down,
SW073,Te1/1/1,uplink,up,Po1
SW073,Te1/1/2,uplink,up,Po1
SW073,Te1/1/3,uplink,up,Po1
SW073,Te1/1/4,uplink,up,Po1
SW074,Gi1/0/1,access,down,
SW074,Gi1/0/2,access,down,
SW074,Gi1/0/3,access,down,
SW074,Gi1/0/4,access,down,
SW074,Gi1/0/5,access,down,
SW074,Gi1/0/6,access,down,
SW074,Gi1/0/7,access,down,
SW074,Gi1/0/8,access,down,
SW074,Gi1/0/9,access,down,
SW074,Gi1/0/10,access,down,
SW074,Gi1/0/11,access,down,
SW074,Gi1/0/12,access,down,
SW074,Gi1/0/13,access,down,
SW074,Gi1/0/14,access,down,
SW074,Gi1/0/15,access,down,
SW074,Gi1/0/16,access,down,
SW074,Gi1/0/17,access,down,
SW074,Gi1/0/18,access,down,
SW074,Gi1/0/19,access,down,
SW074,Gi1/0/20,access,down,
SW074,Gi1/0/21,access,down,
SW074,Gi1/0/22,access,down,
SW074,Gi1/0/23,access,down,
SW074,Gi1/0/24,access,down,
SW074,Gi1/0/25,access,down,
SW074,Gi1/0/26,access,down,
SW074,Gi1/0/27,access,down,
SW074,Gi1/0/28,access,down,
SW074,Gi1/0/29,access,down,
SW074,Gi1/0/30,access,down,
SW074,Gi1/0/31,access,down,
SW074,Gi1/0/32,access,down,
SW074,Gi1/0/33,access,down,
SW074,Gi1/0/34,access,down,
SW074,Gi1/0/35,access,down,
SW074,Gi1/0/36,access,down,
SW074,Gi1/0/37,access,down,
SW074,Gi1/0/38,access,down,
SW074,Gi1/0/39,access,down,
SW074,Gi1/0/40,access,down,
SW074,Gi1/0/41,access,down,
SW074,Gi1/0/42,access,down,
SW074,Gi1/0/43,access,down,
SW074,Gi1/0/44,access,down,
SW074,Gi1/0/45,access,down,
SW074,Gi1/0/46,access,down,
SW074,Gi1/0/47,access,down,
SW074,Gi1/0/48,access,down,
SW074,Te1/1/1,uplink,up,Po1
SW074,Te1/1/2,uplink,up,Po1
SW074,Te1/1/3,uplink,up,Po1
SW074,Te1/1/4,uplink,up,Po1
SW075,Gi1/0/1,access,down,
SW075,Gi1/0/2,access,down,
SW075,Gi1/0/3,access,down,
SW075,Gi1/0/4,access,down,
SW075,Gi1/0/5,access,down,
SW075,Gi1/0/6,access,down,
SW075,Gi1/0/7,access,down,
SW075,Gi1/0/8,access,down,
SW075,Gi1/0/9,access,down,
SW075,Gi1/0/10,access,down,
SW075,Gi1/0/11,access,down,
SW075,Gi1/0/12,access,down,
SW075,Gi1/0/13,access,down,
SW075,Gi1/0/14,access,down,
SW075,Gi1/0/15,access,down,
SW075,Gi1/0/16,access,down,
SW075,Gi1/0/17,access,down,
SW075,Gi1/0/18,access,down,
SW075,Gi1/0/19,access,down,
SW075,Gi1/0/20,access,down,
SW075,Gi1/0/21,access,down,
SW075,Gi1/0/22,access,down,
SW075,Gi1/0/23,access,down,
SW075,Gi1/0/24,access,down,
SW075,Gi1/0/25,access,down,
SW075,Gi1/0/26,access,down,
SW075,Gi1/0/27,access,down,
SW075,Gi1/0/28,access,down,
SW075,Gi1/0/29,access,down,
SW075,Gi1/0/30,access,down,
SW075,Gi1/0/31,access,down,
SW075,Gi1/0/32,access,down,
SW075,Gi1/0/33,access,down,
SW075,Gi1/0/34,access,down,
SW075,Gi1/0/35,access,down,
SW075,Gi1/0/36,access,down,
SW075,Gi1/0/37,access,down,
SW075,Gi1/0/38,access,down,
SW075,Gi1/0/39,access,down,
SW075,Gi1/0/40,access,down,
SW075,Gi1/0/41,access,down,
SW075,Gi1/0/42,access,down,
SW075,Gi1/0/43,access,down,
SW075,Gi1/0/44,access,down,
SW075,Gi1/0/45,access,down,
SW075,Gi1/0/46,access,down,
SW075,Gi1/0/47,access,down,
SW075,Gi1/0/48,access,down,
SW075,Te1/1/1,uplink,up,Po1
SW075,Te1/1/2,uplink,up,Po1
SW075,Te1/1/3,uplink,up,Po1
SW075,Te1/1/4,uplink,up,Po1
SW076,Gi1/0/1,access,down,
SW076,Gi1/0/2,access,down,
SW076,Gi1/0/3,access,down,
SW076,Gi1/0/4,access,down,
SW076,Gi1/0/5,access,down,
SW076,Gi1/0/6,access,down,
SW076,Gi1/0/7,access,down,
SW076,Gi1/0/8,access,down,
SW076,Gi1/0/9,access,down,
SW076,Gi1/0/10,access,down,
SW076,Gi1/0/11,access,down,
SW076,Gi1/0/12,access,down,
SW076,Gi1/0/13,access,down,
SW076,Gi1/0/14,access,down,
SW076,Gi1/0/15,access,down,
SW076,Gi1/0/16,access,down,
SW076,Gi1/0/17,access,down,
SW076,Gi1/0/18,access,down,
SW076,Gi1/0/19,access,down,
SW076,Gi1/0/20,access,down,
SW076,Gi1/0/21,access,down,
SW076,Gi1/0/22,access,down,
SW076,Gi1/0/23,access,down,
SW076,Gi1/0/24,access,down,
SW076,Gi1/0/25,access,down,
SW076,Gi1/0/26,access,down,
SW076,Gi1/0/27,access,down,
SW076,Gi1/0/28,access,down,
SW076,Gi1/0/29,access,down,
SW076,Gi1/0/30,access,down,
SW076,Gi1/0/31,access,down,
SW076,Gi1/0/32,access,down,
SW076,Gi1/0/33,access,down,
SW076,Gi1/0/34,access,down,
SW076,Gi1/0/35,access,down,
SW076,Gi1/0/36,access,down,
SW076,Gi1/0/37,access,down,
SW076,Gi1/0/38,access,down,
SW076,Gi1/0/39,access,down,
SW076,Gi1/0/40,access,down,
SW076,Gi1/0/41,access,down,
SW076,Gi1/0/42,access,down,
SW076,Gi1/0/43,access,down,
SW076,Gi1/0/44,access,down,
SW076,Gi1/0/45,access,down,
SW076,Gi1/0/46,access,down,
SW076,Gi1/0/47,access,down,
SW076,Gi1/0/48,access,down,
SW076,Te1/1/1,uplink,up,Po1
SW076,Te1/1/2,uplink,up,Po1
SW076,Te1/1/3,uplink,up,Po1
SW076,Te1/1/4,uplink,up,Po1
SW077,Te1/1/1,core_uplink,up,
SW077,Te1/1/2,core_uplink,up,
SW077,Te1/1/3,core_uplink,up,
SW077,Te1/1/4,core_uplink,up,
SW077,Te1/1/5,core_uplink,up,
SW077,Te1/1/6,core_uplink,up,
SW077,Te1/1/7,core_uplink,up,
SW077,Te1/1/8,core_uplink,up,
SW077,Te1/0/1,access_downlink,up,
SW077,Te1/0/2,access_downlink,up,
SW077,Te1/0/3,access_downlink,up,
SW077,Te1/0/4,access_downlink,up,
SW077,Te1/0/5,access_downlink,up,
SW077,Te1/0/6,access_downlink,up,
SW077,Te1/0/7,access_downlink,up,
SW077,Te1/0/8,access_downlink,up,
SW078,Gi1/0/1,access,down,
SW078,Gi1/0/2,access,down,
SW078,Gi1/0/3,access,down,
SW078,Gi1/0/4,access,down,
SW078,Gi1/0/5,access,down,
SW078,Gi1/0/6,access,down,
SW078,Gi1/0/7,access,down,
SW078,Gi1/0/8,access,down,
SW078,Gi1/0/9,access,down,
SW078,Gi1/0/10,access,down,
SW078,Gi1/0/11,access,down,
SW078,Gi1/0/12,access,down,
SW078,Gi1/0/13,access,down,
SW078,Gi1/0/14,access,down,
SW078,Gi1/0/15,access,down,
SW078,Gi1/0/16,access,down,
SW078,Gi1/0/17,access,down,
SW078,Gi1/0/18,access,down,
SW078,Gi1/0/19,access,down,
SW078,Gi1/0/20,access,down,
SW078,Gi1/0/21,access,down,
SW078,Gi1/0/22,access,down,
SW078,Gi1/0/23,access,down,
SW078,Gi1/0/24,access,down,
SW078,Gi1/0/25,access,down,
SW078,Gi1/0/26,access,down,
SW078,Gi1/0/27,access,down,
SW078,Gi1/0/28,access,down,
SW078,Gi1/0/29,access,down,
SW078,Gi1/0/30,access,down,
SW078,Gi1/0/31,access,down,
SW078,Gi1/0/32,access,down,
SW078,Gi1/0/33,access,down,
SW078,Gi1/0/34,access,down,
SW078,Gi1/0/35,access,down,
SW078,Gi1/0/36,access,down,
SW078,Gi1/0/37,access,down,
SW078,Gi1/0/38,access,down,
SW078,Gi1/0/39,access,down,
SW078,Gi1/0/40,access,down,
SW078,Gi1/0/41,access,down,
SW078,Gi1/0/42,access,down,
SW078,Gi1/0/43,access,down,
SW078,Gi1/0/44,access,down,
SW078,Gi1/0/45,access,down,
SW078,Gi1/0/46,access,down,
SW078,Gi1/0/47,access,down,
SW078,Gi1/0/48,access,down,
SW078,Te1/1/1,uplink,up,Po1
SW078,Te1/1/2,uplink,up,Po1
SW078,Te1/1/3,uplink,up,Po1
SW078,Te1/1/4,uplink,up,Po1
SW079,Gi1/0/1,access,down,
SW079,Gi1/0/2,access,down,
SW079,Gi1/0/3,access,down,
SW079,Gi1/0/4,access,down,
SW079,Gi1/0/5,access,down,
SW079,Gi1/0/6,access,down,
SW079,Gi1/0/7,access,down,
SW079,Gi1/0/8,access,down,
SW079,Gi1/0/9,access,down,
SW079,Gi1/0/10,access,down,
SW079,Gi1/0/11,access,down,
SW079,Gi1/0/12,access,down,
SW079,Gi1/0/13,access,down,
SW079,Gi1/0/14,access,down,
SW079,Gi1/0/15,access,down,
SW079,Gi1/0/16,access,down,
SW079,Gi1/0/17,access,down,
SW079,Gi1/0/18,access,down,
SW079,Gi1/0/19,access,down,
SW079,Gi1/0/20,access,down,
SW079,Gi1/0/21,access,down,
SW079,Gi1/0/22,access,down,
SW079,Gi1/0/23,access,down,
SW079,Gi1/0/24,access,down,
SW079,Gi1/0/25,access,down,
SW079,Gi1/0/26,access,down,
SW079,Gi1/0/27,access,down,
SW079,Gi1/0/28,access,down,
SW079,Gi1/0/29,access,down,
SW079,Gi1/0/30,access,down,
SW079,Gi1/0/31,access,down,
SW079,Gi1/0/32,access,down,
SW079,Gi1/0/33,access,down,
SW079,Gi1/0/34,access,down,
SW079,Gi1/0/35,access,down,
SW079,Gi1/0/36,access,down,
SW079,Gi1/0/37,access,down,
SW079,Gi1/0/38,access,down,
SW079,Gi1/0/39,access,down,
SW079,Gi1/0/40,access,down,
SW079,Gi1/0/41,access,down,
SW079,Gi1/0/42,access,down,
SW079,Gi1/0/43,access,down,
SW079,Gi1/0/44,access,down,
SW079,Gi1/0/45,access,down,
SW079,Gi1/0/46,access,down,
SW079,Gi1/0/47,access,down,
SW079,Gi1/0/48,access,down,
SW079,Te1/1/1,uplink,up,Po1
SW079,Te1/1/2,uplink,up,Po1
SW079,Te1/1/3,uplink,up,Po1
SW079,Te1/1/4,uplink,up,Po1
SW080,Gi1/0/1,access,down,
SW080,Gi1/0/2,access,down,
SW080,Gi1/0/3,access,down,
SW080,Gi1/0/4,access,down,
SW080,Gi1/0/5,access,down,
SW080,Gi1/0/6,access,down,
SW080,Gi1/0/7,access,down,
SW080,Gi1/0/8,access,down,
SW080,Gi1/0/9,access,down,
SW080,Gi1/0/10,access,down,
SW080,Gi1/0/11,access,down,
SW080,Gi1/0/12,access,down,
SW080,Gi1/0/13,access,down,
SW080,Gi1/0/14,access,down,
SW080,Gi1/0/15,access,down,
SW080,Gi1/0/16,access,down,
SW080,Gi1/0/17,access,down,
SW080,Gi1/0/18,access,down,
SW080,Gi1/0/19,access,down,
SW080,Gi1/0/20,access,down,
SW080,Gi1/0/21,access,down,
SW080,Gi1/0/22,access,down,
SW080,Gi1/0/23,access,down,
SW080,Gi1/0/24,access,down,
SW080,Gi1/0/25,access,down,
SW080,Gi1/0/26,access,down,
SW080,Gi1/0/27,access,down,
SW080,Gi1/0/28,access,down,
SW080,Gi1/0/29,access,down,
SW080,Gi1/0/30,access,down,
SW080,Gi1/0/31,access,down,
SW080,Gi1/0/32,access,down,
SW080,Gi1/0/33,access,down,
SW080,Gi1/0/34,access,down,
SW080,Gi1/0/35,access,down,
SW080,Gi1/0/36,access,down,
SW080,Gi1/0/37,access,down,
SW080,Gi1/0/38,access,down,
SW080,Gi1/0/39,access,down,
SW080,Gi1/0/40,access,down,
SW080,Gi1/0/41,access,down,
SW080,Gi1/0/42,access,down,
SW080,Gi1/0/43,access,down,
SW080,Gi1/0/44,access,down,
SW080,Gi1/0/45,access,down,
SW080,Gi1/0/46,access,down,
SW080,Gi1/0/47,access,down,
SW080,Gi1/0/48,access,down,
SW080,Te1/1/1,uplink,up,Po1
SW080,Te1/1/2,uplink,up,Po1
SW080,Te1/1/3,uplink,up,Po1
SW080,Te1/1/4,uplink,up,Po1
SW081,Gi1/0/1,access,down,
SW081,Gi1/0/2,access,down,
SW081,Gi1/0/3,access,down,
SW081,Gi1/0/4,access,down,
SW081,Gi1/0/5,access,down,
SW081,Gi1/0/6,access,down,
SW081,Gi1/0/7,access,down,
SW081,Gi1/0/8,access,down,
SW081,Gi1/0/9,access,down,
SW081,Gi1/0/10,access,down,
SW081,Gi1/0/11,access,down,
SW081,Gi1/0/12,access,down,
SW081,Gi1/0/13,access,down,
SW081,Gi1/0/14,access,down,
SW081,Gi1/0/15,access,down,
SW081,Gi1/0/16,access,down,
SW081,Gi1/0/17,access,down,
SW081,Gi1/0/18,access,down,
SW081,Gi1/0/19,access,down,
SW081,Gi1/0/20,access,down,
SW081,Gi1/0/21,access,down,
SW081,Gi1/0/22,access,down,
SW081,Gi1/0/23,access,down,
SW081,Gi1/0/24,access,down,
SW081,Gi1/0/25,access,down,
SW081,Gi1/0/26,access,down,
SW081,Gi1/0/27,access,down,
SW081,Gi1/0/28,access,down,
SW081,Gi1/0/29,access,down,
SW081,Gi1/0/30,access,down,
SW081,Gi1/0/31,access,down,
SW081,Gi1/0/32,access,down,
SW081,Gi1/0/33,access,down,
SW081,Gi1/0/34,access,down,
SW081,Gi1/0/35,access,down,
SW081,Gi1/0/36,access,down,
SW081,Gi1/0/37,access,down,
SW081,Gi1/0/38,access,down,
SW081,Gi1/0/39,access,down,
SW081,Gi1/0/40,access,down,
SW081,Gi1/0/41,access,down,
SW081,Gi1/0/42,access,down,
SW081,Gi1/0/43,access,down,
SW081,Gi1/0/44,access,down,
SW081,Gi1/0/45,access,down,
SW081,Gi1/0/46,access,down,
SW081,Gi1/0/47,access,down,
SW081,Gi1/0/48,access,down,
SW081,Te1/1/1,uplink,up,Po1
SW081,Te1/1/2,uplink,up,Po1
SW081,Te1/1/3,uplink,up,Po1
SW081,Te1/1/4,uplink,up,Po1
SW082,Gi1/0/1,access,down,
SW082,Gi1/0/2,access,down,
SW082,Gi1/0/3,access,down,
SW082,Gi1/0/4,access,down,
SW082,Gi1/0/5,access,down,
SW082,Gi1/0/6,access,down,
SW082,Gi1/0/7,access,down,
SW082,Gi1/0/8,access,down,
SW082,Gi1/0/9,access,down,
SW082,Gi1/0/10,access,down,
SW082,Gi1/0/11,access,down,
SW082,Gi1/0/12,access,down,
SW082,Gi1/0/13,access,down,
SW082,Gi1/0/14,access,down,
SW082,Gi1/0/15,access,down,
SW082,Gi1/0/16,access,down,
SW082,Gi1/0/17,access,down,
SW082,Gi1/0/18,access,down,
SW082,Gi1/0/19,access,down,
SW082,Gi1/0/20,access,down,
SW082,Gi1/0/21,access,down,
SW082,Gi1/0/22,access,down,
SW082,Gi1/0/23,access,down,
SW082,Gi1/0/24,access,down,
SW082,Gi1/0/25,access,down,
SW082,Gi1/0/26,access,down,
SW082,Gi1/0/27,access,down,
SW082,Gi1/0/28,access,down,
SW082,Gi1/0/29,access,down,
SW082,Gi1/0/30,access,down,
SW082,Gi1/0/31,access,down,
SW082,Gi1/0/32,access,down,
SW082,Gi1/0/33,access,down,
SW082,Gi1/0/34,access,down,
SW082,Gi1/0/35,access,down,
SW082,Gi1/0/36,access,down,
SW082,Gi1/0/37,access,down,
SW082,Gi1/0/38,access,down,
SW082,Gi1/0/39,access,down,
SW082,Gi1/0/40,access,down,
SW082,Gi1/0/41,access,down,
SW082,Gi1/0/42,access,down,
SW082,Gi1/0/43,access,down,
SW082,Gi1/0/44,access,down,
SW082,Gi1/0/45,access,down,
SW082,Gi1/0/46,access,down,
SW082,Gi1/0/47,access,down,
SW082,Gi1/0/48,access,down,
SW082,Te1/1/1,uplink,up,Po1
SW082,Te1/1/2,uplink,up,Po1
SW082,Te1/1/3,uplink,up,Po1
SW082,Te1/1/4,uplink,up,Po1
SW083,Gi1/0/1,access,down,
SW083,Gi1/0/2,access,down,
SW083,Gi1/0/3,access,down,
SW083,Gi1/0/4,access,down,
SW083,Gi1/0/5,access,down,
SW083,Gi1/0/6,access,down,
SW083,Gi1/0/7,access,down,
SW083,Gi1/0/8,access,down,
SW083,Gi1/0/9,access,down,
SW083,Gi1/0/10,access,down,
SW083,Gi1/0/11,access,down,
SW083,Gi1/0/12,access,down,
SW083,Gi1/0/13,access,down,
SW083,Gi1/0/14,access,down,
SW083,Gi1/0/15,access,down,
SW083,Gi1/0/16,access,down,
SW083,Gi1/0/17,access,down,
SW083,Gi1/0/18,access,down,
SW083,Gi1/0/19,access,down,
SW083,Gi1/0/20,access,down,
SW083,Gi1/0/21,access,down,
SW083,Gi1/0/22,access,down,
SW083,Gi1/0/23,access,down,
SW083,Gi1/0/24,access,down,
SW083,Gi1/0/25,access,down,
SW083,Gi1/0/26,access,down,
SW083,Gi1/0/27,access,down,
SW083,Gi1/0/28,access,down,
SW083,Gi1/0/29,access,down,
SW083,Gi1/0/30,access,down,
SW083,Gi1/0/31,access,down,
SW083,Gi1/0/32,access,down,
SW083,Gi1/0/33,access,down,
SW083,Gi1/0/34,access,down,
SW083,Gi1/0/35,access,down,
SW083,Gi1/0/36,access,down,
SW083,Gi1/0/37,access,down,
SW083,Gi1/0/38,access,down,
SW083,Gi1/0/39,access,down,
SW083,Gi1/0/40,access,down,
SW083,Gi1/0/41,access,down,
SW083,Gi1/0/42,access,down,
SW083,Gi1/0/43,access,down,
SW083,Gi1/0/44,access,down,
SW083,Gi1/0/45,access,down,
SW083,Gi1/0/46,access,down,
SW083,Gi1/0/47,access,down,
SW083,Gi1/0/48,access,down,
SW083,Te1/1/1,uplink,up,Po1
SW083,Te1/1/2,uplink,up,Po1
SW083,Te1/1/3,uplink,up,Po1
SW083,Te1/1/4,uplink,up,Po1
SW084,Gi1/0/1,access,down,
SW084,Gi1/0/2,access,down,
SW084,Gi1/0/3,access,down,
SW084,Gi1/0/4,access,down,
SW084,Gi1/0/5,access,down,
SW084,Gi1/0/6,access,down,
SW084,Gi1/0/7,access,down,
SW084,Gi1/0/8,access,down,
SW084,Gi1/0/9,access,down,
SW084,Gi1/0/10,access,down,
SW084,Gi1/0/11,access,down,
SW084,Gi1/0/12,access,down,
SW084,Gi1/0/13,access,down,
SW084,Gi1/0/14,access,down,
SW084,Gi1/0/15,access,down,
SW084,Gi1/0/16,access,down,
SW084,Gi1/0/17,access,down,
SW084,Gi1/0/18,access,down,
SW084,Gi1/0/19,access,down,
SW084,Gi1/0/20,access,down,
SW084,Gi1/0/21,access,down,
SW084,Gi1/0/22,access,down,
SW084,Gi1/0/23,access,down,
SW084,Gi1/0/24,access,down,
SW084,Gi1/0/25,access,down,
SW084,Gi1/0/26,access,down,
SW084,Gi1/0/27,access,down,
SW084,Gi1/0/28,access,down,
SW084,Gi1/0/29,access,down,
SW084,Gi1/0/30,access,down,
SW084,Gi1/0/31,access,down,
SW084,Gi1/0/32,access,down,
SW084,Gi1/0/33,access,down,
SW084,Gi1/0/34,access,down,
SW084,Gi1/0/35,access,down,
SW084,Gi1/0/36,access,down,
SW084,Gi1/0/37,access,down,
SW084,Gi1/0/38,access,down,
SW084,Gi1/0/39,access,down,
SW084,Gi1/0/40,access,down,
SW084,Gi1/0/41,access,down,
SW084,Gi1/0/42,access,down,
SW084,Gi1/0/43,access,down,
SW084,Gi1/0/44,access,down,
SW084,Gi1/0/45,access,down,
SW084,Gi1/0/46,access,down,
SW084,Gi1/0/47,access,down,
SW084,Gi1/0/48,access,down,
SW084,Te1/1/1,uplink,up,Po1
SW084,Te1/1/2,uplink,up,Po1
SW084,Te1/1/3,uplink,up,Po1
SW084,Te1/1/4,uplink,up,Po1
SW085,Te1/1/1,core_uplink,up,
SW085,Te1/1/2,core_uplink,up,
SW085,Te1/1/3,core_uplink,up,
SW085,Te1/1/4,core_uplink,up,
SW085,Te1/1/5,core_uplink,up,
SW085,Te1/1/6,core_uplink,up,
SW085,Te1/1/7,core_uplink,up,
SW085,Te1/1/8,core_uplink,up,
SW085,Te1/0/1,access_downlink,up,
SW085,Te1/0/2,access_downlink,up,
SW085,Te1/0/3,access_downlink,up,
SW085,Te1/0/4,access_downlink,up,
SW085,Te1/0/5,access_downlink,up,
SW085,Te1/0/6,access_downlink,up,
SW085,Te1/0/7,access_downlink,up,
SW085,Te1/0/8,access_downlink,up,
SW086,Gi1/0/1,access,down,
SW086,Gi1/0/2,access,down,
SW086,Gi1/0/3,access,down,
SW086,Gi1/0/4,access,down,
SW086,Gi1/0/5,access,down,
SW086,Gi1/0/6,access,down,
SW086,Gi1/0/7,access,down,
SW086,Gi1/0/8,access,down,
SW086,Gi1/0/9,access,down,
SW086,Gi1/0/10,access,down,
SW086,Gi1/0/11,access,down,
SW086,Gi1/0/12,access,down,
SW086,Gi1/0/13,access,down,
SW086,Gi1/0/14,access,down,
SW086,Gi1/0/15,access,down,
SW086,Gi1/0/16,access,down,
SW086,Gi1/0/17,access,down,
SW086,Gi1/0/18,access,down,
SW086,Gi1/0/19,access,down,
SW086,Gi1/0/20,access,down,
SW086,Gi1/0/21,access,down,
SW086,Gi1/0/22,access,down,
SW086,Gi1/0/23,access,down,
SW086,Gi1/0/24,access,down,
SW086,Gi1/0/25,access,down,
SW086,Gi1/0/26,access,down,
SW086,Gi1/0/27,access,down,
SW086,Gi1/0/28,access,down,
SW086,Gi1/0/29,access,down,
SW086,Gi1/0/30,access,down,
SW086,Gi1/0/31,access,down,
SW086,Gi1/0/32,access,down,
SW086,Gi1/0/33,access,down,
SW086,Gi1/0/34,access,down,
