device_id,mac,ip,vlan,switch_id,interface,lease_start,lease_end,assignment_type
D000171,3a:ee:db:6d:33:45,10.7.60.202,60,SW008,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000172,26:3b:09:66:f4:78,10.5.30.200,30,SW065,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000173,e2:da:76:13:38:fc,10.10.10.107,10,SW064,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000174,fe:90:30:d2:ae:61,10.8.50.47,50,SW002,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000175,b2:1c:10:46:8d:e5,10.10.40.38,40,SW012,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000176,32:5f:00:7e:53:e4,10.4.10.25,10,SW066,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000177,76:03:38:b4:64:15,10.4.10.125,10,SW088,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000178,36:da:5d:06:ec:64,10.4.20.120,20,SW088,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000179,7a:46:c4:64:de:bb,10.7.60.69,60,SW080,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000180,5e:03:fe:43:a2:ae,10.4.20.114,20,SW088,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000181,da:f1:1f:05:dc:07,10.4.60.175,60,SW063,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000182,ee:f8:84:03:01:b0,10.8.10.21,10,SW015,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000183,8e:68:2f:77:91:41,10.5.40.70,40,SW055,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000184,2a:a9:26:bc:61:fe,10.9.60.173,60,SW035,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000185,96:da:0c:29:9c:b5,10.8.40.67,40,SW025,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000186,f6:be:e3:ec:c0:dd,10.10.40.149,40,SW012,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000187,7e:b8:1f:96:cd:a4,10.5.30.196,30,SW004,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000188,a2:a9:51:60:8a:81,10.6.40.85,40,SW079,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000189,56:26:70:27:bd:1f,10.6.20.34,20,SW017,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000190,22:fb:fd:ff:a0:49,10.5.40.76,40,SW065,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000191,22:35:b7:62:ae:f7,10.5.10.163,10,SW031,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000192,42:f9:8c:28:80:0e,10.9.20.79,20,SW048,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000193,c2:11:62:68:a5:84,10.3.50.229,50,SW039,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000194,4e:8e:2d:19:9d:3c,10.5.60.37,60,SW030,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000195,c6:64:8a:ab:42:68,10.9.30.119,30,SW048,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000196,2e:86:50:a4:18:43,10.10.50.232,50,SW081,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000197,d2:09:9f:34:e6:4b,10.8.30.186,30,SW050,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000198,62:49:68:f5:ad:ca,10.5.10.24,10,SW082,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000199,4a:e9:5a:85:fe:64,10.9.60.77,60,SW093,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000200,56:cb:7a:28:e7:b7,10.7.30.20,30,SW049,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000201,16:0f:04:cd:73:fb,10.2.10.239,10,SW083,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000202,e6:da:9d:5d:05:9e,10.10.10.197,10,SW012,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000203,06:f0:3b:5c:15:ed,10.8.20.69,20,SW059,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000204,ae:b1:24:de:c8:f1,10.10.50.120,50,SW046,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000205,1a:7d:47:52:54:bb,10.8.20.117,20,SW002,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000206,d6:7c:d5:cc:fe:e0,10.9.40.204,40,SW092,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000207,c6:58:e9:98:2c:c8,10.3.10.35,10,SW078,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000208,e6:24:8b:c2:bc:59,10.10.60.132,60,SW061,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000209,a2:11:26:41:12:01,10.5.60.185,60,SW073,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000210,3a:7a:8f:bb:20:fe,10.6.60.225,60,SW079,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000211,9a:31:df:d6:1d:8f,10.10.40.93,40,SW081,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000212,de:f5:78:17:d3:bd,10.5.10.93,10,SW030,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000213,1a:6d:f3:81:5f:b2,10.2.10.164,10,SW041,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000214,ee:a8:45:86:c5:7f,10.9.10.150,10,SW035,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000215,42:74:7f:0a:ba:f0,10.9.30.228,30,SW093,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000216,e6:1d:55:11:09:8e,10.10.60.62,60,SW012,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000217,8a:d2:de:a8:77:63,10.9.50.103,50,SW093,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000218,ee:40:3e:be:f1:07,10.9.40.117,40,SW035,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000219,22:03:de:11:72:02,10.10.50.134,50,SW081,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000220,7a:50:58:bf:72:dc,10.6.30.41,30,SW017,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000221,a6:a4:1b:6b:b1:2e,10.1.40.47,40,SW087,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000222,32:f9:bb:37:dc:e4,10.1.40.129,40,SW056,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000223,6e:2a:ba:db:83:83,10.7.40.30,40,SW099,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000224,ee:f7:f5:06:fb:3d,10.3.30.120,30,SW039,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000225,9e:ef:57:f9:ca:63,10.2.50.48,50,SW100,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000226,82:ec:00:95:80:cc,10.8.40.16,40,SW086,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000227,c2:4a:4c:31:92:40,10.8.20.109,20,SW002,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000228,3e:4a:7a:12:ff:a6,10.9.60.31,60,SW038,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000229,1a:1b:9c:0b:1f:25,10.7.30.164,30,SW040,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000230,56:d2:80:47:f5:6c,10.5.40.145,40,SW020,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000231,f2:af:8b:05:6c:29,10.5.40.45,40,SW091,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000232,22:4c:46:94:24:65,10.3.20.182,20,SW009,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000233,0a:89:ba:a7:d0:22,10.8.10.80,10,SW025,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000234,2e:9a:34:ae:fd:5e,10.8.20.168,20,SW025,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000235,ca:b2:90:9e:17:95,10.2.60.236,60,SW041,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000236,0a:e4:1d:73:a3:59,10.5.60.182,60,SW073,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000237,92:a0:c0:5f:b2:bb,10.8.10.82,10,SW002,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000238,06:1a:79:5b:c4:60,10.5.40.124,40,SW065,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000239,ce:d5:b4:48:a7:9a,10.7.20.82,20,SW040,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000240,56:c2:87:11:f2:1c,10.10.40.91,40,SW064,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000241,e2:00:0c:97:06:24,10.1.40.221,40,SW007,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000242,ae:c5:24:95:5a:41,10.4.10.174,10,SW088,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000243,92:2c:55:11:f4:86,10.10.60.140,60,SW061,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000244,3a:ad:68:ef:9e:96,10.8.60.74,60,SW025,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000245,22:5b:20:90:00:b7,10.5.60.135,60,SW082,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000246,32:e1:93:a3:a3:1a,10.10.30.160,30,SW046,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000247,06:24:a0:32:59:9a,10.3.50.180,50,SW039,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000248,9e:77:71:e3:e4:8f,10.6.60.31,60,SW017,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000249,a2:30:30:eb:3e:1d,10.7.20.217,20,SW049,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000250,62:9e:b2:19:38:36,10.6.20.139,20,SW021,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000251,e2:13:14:da:c8:5a,10.5.50.94,50,SW076,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000252,26:6a:b5:dc:44:de,10.9.20.182,20,SW037,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000253,06:a5:a4:46:69:43,10.10.20.141,20,SW012,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000254,9a:ca:e7:9b:73:89,10.2.20.85,20,SW074,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000255,4a:26:3e:8e:92:00,10.1.50.229,50,SW087,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000256,a2:f9:bc:fa:79:27,10.8.30.230,30,SW086,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000257,c6:9b:52:4f:05:f5,10.9.20.228,20,SW048,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000258,da:2e:3f:b0:34:d5,10.5.60.27,60,SW031,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000259,1a:a3:ba:d9:ea:8e,10.6.60.230,60,SW021,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000260,9a:d6:97:1e:f8:3c,10.3.30.73,30,SW039,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000261,1e:10:69:42:1e:77,10.6.20.93,20,SW011,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000262,f6:66:b9:8c:c9:c5,10.9.50.172,50,SW092,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000263,b6:d7:56:c0:63:8f,10.10.50.124,50,SW024,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000264,f6:fc:f9:ce:cd:c8,10.10.50.208,50,SW081,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000265,7e:b9:3a:f4:22:6e,10.9.20.169,20,SW038,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000266,26:44:f3:cd:11:9b,10.5.20.37,20,SW073,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000267,ce:1f:73:88:d3:60,10.9.10.43,10,SW093,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000268,da:26:be:cb:70:f2,10.7.40.33,40,SW040,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000269,8e:30:8d:1e:63:cb,10.7.10.89,10,SW098,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000270,da:da:17:62:4e:44,10.9.60.121,60,SW035,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000271,16:1d:ba:38:91:a5,10.8.20.221,20,SW025,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000272,ee:99:13:9d:a7:77,10.7.40.92,40,SW075,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000273,f2:ad:df:62:ff:85,10.8.10.33,10,SW014,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000274,3e:e7:33:09:f3:b2,10.1.20.141,20,SW010,Gi1/0/22,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000275,86:5f:e0:9b:36:d8,10.9.20.110,20,SW037,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000276,aa:c9:2b:0f:a0:cd,10.1.60.212,60,SW056,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000277,ce:1c:30:2e:1d:a5,10.10.60.18,60,SW046,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000278,fe:70:d3:5a:c1:e7,10.1.40.79,40,SW007,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000279,0a:93:7c:d0:e1:b6,10.1.10.177,10,SW056,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000280,82:0f:06:54:0b:3f,10.10.60.12,60,SW064,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000281,52:55:d2:43:f7:a4,10.9.20.145,20,SW028,Gi1/0/10,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000282,6a:83:bc:bc:96:d0,10.8.40.171,40,SW059,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000283,42:61:aa:7b:1b:13,10.1.20.17,20,SW036,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000284,0a:2f:4e:cd:ac:8e,10.1.30.145,30,SW007,Gi1/0/23,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000285,7a:f0:5a:38:cc:89,10.3.10.233,10,SW078,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000286,96:ad:87:9d:c4:f9,10.2.30.133,30,SW041,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000287,9a:4f:e1:a1:90:b5,10.7.50.51,50,SW099,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000288,92:e9:f3:5d:60:8b,10.9.60.198,60,SW019,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000289,fa:fe:10:d0:e4:fe,10.8.60.24,60,SW002,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000290,aa:f0:57:3a:7e:2c,10.5.60.213,60,SW082,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000291,de:dd:67:aa:ac:bd,10.4.60.238,60,SW088,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000292,52:41:3c:50:ad:15,10.4.30.44,30,SW094,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000293,72:f3:33:3c:f5:50,10.2.20.75,20,SW100,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000294,82:24:e2:73:6a:30,10.3.10.209,10,SW032,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000295,46:df:b6:01:b5:2e,10.2.10.188,10,SW072,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000296,6e:f8:3b:2b:b9:70,10.5.10.139,10,SW005,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000297,82:d2:80:2a:67:b4,10.2.50.171,50,SW041,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000298,e2:57:36:98:28:bf,10.9.20.219,20,SW092,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000299,06:8e:d0:a1:c1:4d,10.5.40.181,40,SW065,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000300,0e:0d:79:f8:d9:25,10.1.30.146,30,SW087,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000301,32:e5:36:8b:a8:5e,10.3.40.103,40,SW096,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000302,4a:f8:9a:38:23:12,10.5.30.224,30,SW082,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000303,a6:fe:c3:dc:5a:14,10.2.40.147,40,SW072,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000304,ce:0f:08:f2:d3:7e,10.1.10.209,10,SW036,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000305,46:84:f0:3a:fe:78,10.5.60.215,60,SW055,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000306,6a:6c:0e:58:f4:ec,10.3.30.88,30,SW009,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000307,0e:07:3e:37:b4:5f,10.10.50.188,50,SW061,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000308,8a:a3:e4:f8:4e:55,10.7.60.164,60,SW098,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000309,be:3f:c2:a6:07:1b,10.8.10.64,10,SW014,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000310,0e:0e:c3:29:33:4c,10.7.20.146,20,SW049,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000311,5e:d8:2e:f5:e2:ed,10.9.40.239,40,SW092,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000312,3e:b9:82:9b:cd:ef,10.1.50.138,50,SW036,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000313,72:39:7a:ae:e2:25,10.8.30.175,30,SW062,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000314,6e:2f:5a:04:31:76,10.10.10.36,10,SW081,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000315,6e:a6:c1:e0:51:3a,10.5.50.103,50,SW082,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000316,be:ae:3f:1d:2d:85,10.5.40.15,40,SW070,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000317,92:96:fc:dd:8f:cd,10.7.10.97,10,SW008,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000318,16:1d:54:82:db:f5,10.9.60.92,60,SW006,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000319,5e:da:44:20:31:c7,10.6.60.55,60,SW079,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000320,22:ff:3c:a6:f5:cd,10.3.20.129,20,SW097,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000321,8a:06:02:7d:5e:43,10.5.40.131,40,SW027,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000322,ee:79:aa:82:62:08,10.6.50.142,50,SW057,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000323,fe:e7:1f:51:57:6b,10.7.30.105,30,SW008,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000324,aa:3a:2b:d8:ed:b4,10.9.10.134,10,SW019,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000325,2a:b1:64:32:8f:a0,10.9.30.149,30,SW048,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000326,52:ce:86:1b:f0:4c,10.5.30.44,30,SW004,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000327,0e:56:ac:d9:a5:de,10.8.50.125,50,SW062,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000328,4a:5c:64:a0:a6:c0,10.6.10.206,10,SW057,Gi1/0/23,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000329,fa:6e:2e:ab:26:51,10.1.60.179,60,SW010,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000330,52:fd:37:8d:93:86,10.8.30.182,30,SW062,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000331,c6:a5:50:5a:39:a9,10.1.30.80,30,SW045,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000332,56:a6:70:0f:a0:07,10.1.20.217,20,SW010,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000333,fa:79:ca:f8:a2:5b,10.6.10.127,10,SW021,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000334,96:ad:c6:fa:8f:0c,10.1.50.221,50,SW056,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000335,f2:08:2a:2c:c6:a1,10.2.50.47,50,SW083,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000336,ae:03:39:80:c8:aa,10.8.20.209,20,SW042,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000337,8a:90:5e:aa:cb:48,10.5.10.81,10,SW065,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000338,b6:29:68:49:d7:8b,10.8.50.169,50,SW043,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000339,8e:ef:5a:7d:fb:72,10.4.50.14,50,SW088,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000340,96:7b:be:f3:36:9e,10.7.20.115,20,SW099,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D000341,06:ac:73:da:6c:33,10.2.50.197,50,SW041,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
